trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-05-22,AA,BBG00B3T3HF1,true,21,51,44.090000,43.150000,2032109.041967,218793383.404500,7868826423.720000,1.693312,3,0.010504,0,0.003323,0,-0.000595,0,-1.072859,0,1.079244,3,-3.526727,0,-2.132003,0,-0.547984,0,34.000000,0,1,1,0.609229,0,68.198362,3,52.941176,1,47.706422,0,3.403639,1,2.154684,0,218793383.404500,4,2032109.041967,3,19,25.000000,7,14.583333,alpha_v1.1_19m,22.916667,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,42.970000,42.970000,41.800000,42.160000,0.000000,-2.722830,-1.885036,2024-05-22T09:30:00-04:00,0.000000,-1.117058,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,AAL,BBG005P7Q907,true,23,66,14.030000,14.050000,1340180.764567,413160206.269500,9169173916.500000,0.331432,0,-0.007112,0,-0.004332,0,0.001382,0,-8.157281,0,-4.863436,0,-3.061867,0,0.142552,0,-0.163054,0,30.769231,0,0,0,0.262805,0,33.333333,0,44.432071,0,50.000000,1,3.064861,1,0.784034,0,413160206.269500,4,1340180.764567,3,9,11.842105,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,14.070000,14.250000,14.010000,14.091000,1.279318,-0.426439,0.149254,2024-05-22T11:17:00-04:00,1.208244,0.817342,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,ACB,BBG001SV77D1,true,10,14,7.130000,7.150000,71814.550300,55300996.293500,3387106500.000000,0.104019,0,,,,,,,,,,,,,0.280505,0,-0.428047,0,38.461538,0,0,0,0.106684,0,,,,,,,8.281407,3,1.122020,0,55300996.293500,4,71814.550300,0,7,9.210526,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,7.160000,7.200000,6.800000,6.850000,0.558659,-5.027933,-4.329609,2024-05-22T10:26:00-04:00,0.418994,-0.558659,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,ACHR,BBG00XRTC929,true,21,48,3.480000,3.510000,258707.281300,16137446.291000,1046706420.360000,1.728629,3,0.032560,2,-0.007928,0,-0.002820,0,5.687246,4,-5.487772,0,-0.310511,0,0.862069,0,-0.162508,0,38.297872,0,1,1,0.319177,0,50.000000,1,42.957746,0,50.000000,1,6.535099,2,1.724138,0,16137446.291000,2,258707.281300,1,17,22.368421,10,20.833333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,3.500000,3.500000,3.390000,3.420000,0.000000,-3.142857,-2.285714,2024-05-22T09:30:00-04:00,0.000000,-2.571429,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,AFRM,BBG00Y7BP8Z0,true,18,33,32.280000,31.930000,2167069.716933,233782303.604500,9739959768.720001,0.644642,0,-0.011825,0,,,,,5.017256,4,,,,,-1.084263,0,0.462074,1,40.625000,0,0,0,0.666358,0,33.333333,0,,,,,7.704859,3,4.399009,1,233782303.604500,4,2167069.716933,3,16,21.052632,5,10.416667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,31.880000,31.970000,29.540000,30.620000,0.282309,-7.340025,-3.952321,2024-05-22T09:30:00-04:00,0.282309,-2.979925,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,AG,BBG001SGV444,true,24,70,7.640000,7.550000,1182310.872967,61258936.836000,2192231738.280000,1.540355,3,0.010605,0,-0.020802,0,-0.002217,0,-5.016117,0,-8.443061,0,-1.829985,0,-1.178010,0,-0.836838,0,33.333333,0,0,0,0.762468,0,50.000000,1,37.945998,0,50.000000,1,4.972420,2,3.647906,1,61258936.836000,4,1182310.872967,3,15,19.736842,3,6.250000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,7.530000,7.550000,7.170000,7.215000,0.265604,-4.780876,-4.183267,2024-05-22T09:30:00-04:00,0.265604,-0.332005,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,AMC,BBG001SZYYL4,false,60,200,4.650000,4.680000,4731101.636800,571871400.173500,1152996943.800000,0.085249,0,0.037182,2,0.024990,1,-0.007480,0,10.968238,4,-1.888004,0,-3.620533,0,0.645161,0,0.713296,2,30.150754,0,1,1,0.153696,0,59.765625,2,52.596054,1,51.049538,1,25.122888,4,2.580645,0,571871400.173500,4,4731101.636800,4,26,34.210526,10,20.833333,alpha_v1.1_19m,22.916667,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,4.640000,5.230000,4.450000,5.059800,12.715517,-4.094828,9.047414,2024-05-22T15:34:00-04:00,0.000000,-1.400862,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,APLD,BBG001SK4K76,true,11,19,4.420000,4.483000,63287.994500,12326479.199000,469847082.900000,0.766795,0,,,,,,,,,,,,,1.425339,1,0.932677,2,50.000000,1,0,0,1.111978,1,,,,,,,7.615869,3,9.954751,2,12326479.199000,2,63287.994500,0,12,15.789474,5,10.416667,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.460000,4.520000,4.220000,4.230000,1.345291,-5.381166,-5.156951,2024-05-22T09:31:00-04:00,1.345291,0.112108,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,ASTS,BBG00Q402TS1,true,25,86,4.710000,4.560000,920579.440733,38290582.489500,424423186.800000,0.613026,0,0.042102,2,0.038262,2,0.029312,1,0.151465,0,3.338842,4,-1.948340,0,-3.184713,0,0.061196,0,37.647059,0,2,2,0.483639,0,55.555556,2,60.850112,2,52.517506,1,11.245678,4,5.095541,1,38290582.489500,3,920579.440733,2,26,34.210526,11,22.916667,alpha_v1.1_19m,27.083333,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,4.600000,4.880000,4.170000,4.655000,6.086957,-9.347826,1.195652,2024-05-22T09:39:00-04:00,6.086957,-1.413043,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-22,BB,BBG001S60618,true,14,36,2.960000,2.940000,92985.753867,39119841.936500,1732638749.840000,0.040305,0,-0.077887,0,,,,,16.365717,4,,,,,-0.675676,0,-0.258657,0,37.142857,0,0,0,0.741070,0,20.000000,0,,,,,7.601110,3,4.054054,1,39119841.936500,3,92985.753867,0,11,14.473684,4,8.333333,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,2.940000,3.020000,2.940000,2.990000,2.721088,0.000000,1.700680,2024-05-22T09:52:00-04:00,2.721088,2.380952,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
