trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-03-05,AAL,BBG005P7Q907,false,33,80,14.810000,14.820100,2426041.420933,438710661.860000,9678935545.500000,1.086699,1,0.000780,0,-0.002682,0,-0.002780,0,-6.681447,0,3.254591,4,-1.260445,0,0.068197,0,-0.067438,0,39.240506,0,0,0,0.363065,0,49.751244,0,36.578708,0,46.155824,0,-0.148502,0,0.953153,0,-0.736453,0,MERGER_ACQUISITION,4,SINGLE_SOURCE,1,,0,2.969036,1,1.012829,0,438710661.860000,4,2426041.420933,3,18,18.000000,18.000000,15.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,5,10.416667,alpha_v1.3_25m,,false,5,AVAILABLE,5,MERGER_ACQUISITION,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,14.750000,14.765700,14.290000,14.670000,0.106441,-3.118644,-0.542373,2024-03-05T09:30:00-05:00,0.106441,-1.322034,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,ABR,BBG001SJP3G4,true,11,20,12.500000,12.390000,107136.423700,82903233.807500,2356270525.000000,0.216483,0,-0.024212,0,,,,,4.449782,4,,,,,-0.880000,0,-0.485805,0,31.578947,0,0,0,0.271929,0,22.222222,0,,,,,-0.371541,0,0.031162,0,-0.539621,0,,0,UNVERIFIED,0,,0,4.430000,2,1.040000,0,82903233.807500,4,107136.423700,0,10,10.000000,10.000000,8.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,12.420000,12.800000,12.351700,12.755000,3.059581,-0.549919,2.697262,2024-03-05T13:28:00-05:00,1.690821,1.167472,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,ACB,BBG001SV77D1,true,14,18,3.030000,3.030000,33507.155533,3719559.380755,1302971977.650000,0.091760,0,,,,,,,,,,,,,0.000000,0,0.429832,1,41.176471,0,0,0,0.344660,0,,,,,,,,,,,-0.539621,0,,0,UNVERIFIED,0,,0,12.601132,4,2.310231,0,3719559.380755,0,33507.155533,0,5,5.000000,5.000000,4.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,1,2.083333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.010000,3.010000,2.855000,2.895000,0.000000,-5.149502,-3.820598,2024-03-05T09:30:00-05:00,0.000000,-2.667774,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,ACHR,BBG00XRTC929,true,15,37,4.480000,4.460000,96167.067567,27484171.883000,1327012767.360000,0.313067,0,,,,,,,,,,,,,-0.446429,0,-0.390141,0,25.000000,0,0,0,0.182205,0,,,,,,,-0.345335,0,0.438527,0,-0.539621,0,,0,UNVERIFIED,0,,0,6.090561,2,0.892857,0,27484171.883000,3,96167.067567,0,5,5.000000,5.000000,4.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.420000,4.450000,4.100000,4.205000,0.678733,-7.239819,-4.864253,2024-03-05T09:31:00-05:00,0.678733,-2.036199,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,ACMR,BBG00HPSG942,true,10,29,31.920000,31.340000,499669.908367,60334435.374000,1915918710.720000,0.486748,0,,,,,,,,,,,,,-1.817043,0,-0.091070,0,46.428571,0,0,0,0.324943,0,,,,,,,-0.345335,0,-0.932087,0,-0.539621,0,OTHER,1,SINGLE_SOURCE,1,,0,7.530075,3,2.224311,0,60334435.374000,4,499669.908367,1,10,10.000000,10.000000,8.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,31.320000,31.330000,27.282000,29.220000,0.031928,-12.892720,-6.704981,2024-03-05T09:31:00-05:00,0.031928,-9.141443,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,AEO,BBG001S7Q949,true,17,21,24.120000,23.730000,1056784.276667,82690677.331000,4763302791.840000,16.705325,4,,,,,,,,,,,,,-1.616915,0,-1.025476,0,35.000000,0,0,0,0.646960,0,,,,,,,-0.572679,0,-0.504616,0,-0.539621,0,EARNINGS,4,SINGLE_SOURCE,1,,0,2.725954,1,1.782753,0,82690677.331000,4,1056784.276667,3,17,17.000000,17.000000,14.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,7,AVAILABLE,7,EARNINGS,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,24.090000,24.398500,23.680000,24.210000,1.280614,-1.701951,0.498132,2024-03-05T12:56:00-05:00,0.684932,0.394355,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,AFRM,BBG00Y7BP8Z0,true,29,56,37.670000,37.000000,1828618.047167,494113343.708000,11365172351.800001,0.235239,0,-0.000493,0,-0.013083,0,-0.008873,0,13.159351,4,0.279211,1,0.602555,2,-1.778604,0,-0.582956,0,32.727273,0,0,0,0.227300,0,45.908347,0,37.558548,0,39.636876,0,-0.470014,0,-0.867442,0,-0.441148,0,,0,UNVERIFIED,0,,0,5.932838,2,1.353862,0,494113343.708000,4,1828618.047167,3,16,16.000000,16.000000,13.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,7,14.583333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,36.720000,37.460000,35.730000,36.020000,2.015251,-2.696078,-1.906318,2024-03-05T10:04:00-05:00,0.708061,0.299564,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,AG,BBG001SGV444,false,30,45,4.990000,5.070000,302429.902600,29449552.170000,1431484817.950000,1.577291,3,0.014700,0,0.002844,0,-0.006563,0,-17.727828,0,-3.864282,0,-0.354749,0,1.603206,1,-0.053425,0,38.636364,0,0,0,0.533078,0,37.468672,0,46.177370,0,51.425314,1,,,,,-0.539621,0,,0,UNVERIFIED,0,,0,4.716147,2,2.204409,0,29449552.170000,3,302429.902600,1,11,11.000000,11.000000,9.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,10.416667,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,5.090000,5.110000,4.850000,4.915000,0.392927,-4.715128,-3.438114,2024-03-05T09:32:00-05:00,0.392927,-2.748527,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,AGI,BBG009HT65S0,true,14,20,12.840000,13.100000,440795.005600,28145313.946000,5089333970.160000,8.057228,4,,,,,,,,,,,,,2.024922,2,0.420602,1,52.631579,1,0,0,0.891976,0,,,,,,,,,,,-0.539621,0,,0,UNVERIFIED,0,,0,3.111148,1,2.386293,0,28145313.946000,3,440795.005600,1,13,13.000000,13.000000,10.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,8,16.666667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,13.070000,13.320000,12.800000,12.825000,1.912777,-2.065800,-1.874522,2024-03-05T09:36:00-05:00,1.912777,0.306044,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-05,AGNC,BBG001T074G2,true,22,36,9.500000,9.490000,379833.161933,109455702.397000,6156000000.000000,0.359423,0,,,0.000916,0,0.002243,0,,,-1.449491,0,-0.378159,0,-0.105263,0,0.023562,0,40.000000,0,0,0,0.302095,0,,,57.204611,2,53.378378,1,-0.174708,0,0.805899,0,-0.736453,0,OTHER,1,SINGLE_SOURCE,1,,0,1.898571,0,0.526316,0,109455702.397000,4,379833.161933,1,10,10.000000,10.000000,8.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,0,0.000000,alpha_v1.3_25m,,false,3,AVAILABLE,3,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,9.480000,9.580000,9.460000,9.525000,1.054852,-0.210970,0.474684,2024-03-05T10:02:00-05:00,0.738397,0.527426,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
