trading_date,ticker,stable_security_id,premarket_real_bars_60m,scorable,open_0930,close,day_mfe_pct,close_vs_open_pct,top_10_mover,realized_return_pct
2024-03-05,AA,BBG00B3T3HF1,5,false,27.050000,26.900000,0.591497,-0.554529,false,0.000000
2024-03-05,AAL,BBG005P7Q907,33,true,14.750000,14.670000,0.106441,-0.542373,false,0.000000
2024-03-05,AAOI,BBG001SG47G4,6,false,14.740000,14.710000,3.188602,-0.203528,false,0.000000
2024-03-05,AAON,BBG001S6CZK0,0,false,81.970000,80.970000,0.225692,-1.219959,false,0.000000
2024-03-05,AAP,BBG001SD2SB2,0,false,69.540000,72.670000,4.572908,4.501007,false,0.000000
2024-03-05,AAT,BBG001TCBJS5,0,false,21.350000,21.630000,2.154567,1.311475,false,0.000000
2024-03-05,AB,BBG001S5N9S0,0,false,32.990000,33.625000,2.061231,1.924826,false,0.000000
2024-03-05,ABCB,BBG001S80PX7,0,false,45.200000,47.340000,5.995575,4.734513,false,0.000000
2024-03-05,ABCL,BBG00LLW2MH0,2,false,4.930000,4.810000,0.202840,-2.434077,false,0.000000
2024-03-05,ABG,BBG001S9B5H5,0,false,204.080000,205.110000,2.133967,0.504704,false,0.000000
2024-03-05,ABL,BBG00VY1KBC1,0,false,11.930000,11.650000,0.000000,-2.347024,false,0.000000
2024-03-05,ABM,BBG001S5N9B8,0,false,40.920000,40.740000,0.708700,-0.439883,false,0.000000
2024-03-05,ABR,BBG001SJP3G4,11,true,12.420000,12.755000,3.059581,2.697262,false,0.000000
2024-03-05,ABSI,BBG011N54DC3,7,false,5.690000,5.260000,0.702988,-7.557118,false,0.000000
2024-03-05,ABUS,BBG001S6RSK0,0,false,2.680000,2.680000,1.679104,0.000000,false,0.000000
2024-03-05,AC,BBG008NZ8QB1,0,false,33.570000,33.180000,0.089366,-1.161752,false,0.000000
2024-03-05,ACA,BBG00JGMWGB9,0,false,84.490000,83.200000,0.864008,-1.526808,false,0.000000
2024-03-05,ACAD,BBG001SB06N3,0,false,23.810000,23.800000,1.637967,-0.041999,false,0.000000
2024-03-05,ACB,BBG001SV77D1,14,true,3.010000,2.895000,0.000000,-3.820598,false,0.000000
2024-03-05,ACCD,BBG00S2L1ZR1,0,false,9.430000,9.220000,0.424178,-2.226935,false,0.000000
2024-03-05,ACCO,BBG001SPBTK3,0,false,5.420000,5.360000,1.383764,-1.107011,false,0.000000
2024-03-05,ACDC,BBG013PRYQC7,0,false,8.190000,8.320000,3.540904,1.587302,false,0.000000
2024-03-05,ACEL,BBG00GX221Z0,0,false,11.260000,11.180000,0.444050,-0.710480,false,0.000000
2024-03-05,ACGLN,0000947484,0,false,20.290000,20.430000,0.689995,0.689995,false,0.000000
2024-03-05,ACHC,BBG001SNNWL7,0,false,85.340000,84.780000,0.644481,-0.656199,false,0.000000
2024-03-05,ACHR,BBG00XRTC929,15,true,4.420000,4.205000,0.678733,-4.864253,false,0.000000
2024-03-05,ACI,BBG009KG1741,0,false,20.160000,20.265000,0.768849,0.520833,false,0.000000
2024-03-05,ACIC,BBG001T09W05,0,false,10.790000,10.340000,4.541242,-4.170528,false,0.000000
2024-03-05,ACIU,0001651625,4,false,3.760000,3.910000,6.380319,3.989362,false,0.000000
2024-03-05,ACIW,BBG001S9KLL5,0,false,31.550000,31.090000,0.427892,-1.458003,false,0.000000
2024-03-05,ACLS,BBG001SF8W86,0,false,112.600000,111.420000,1.243339,-1.047957,false,0.000000
2024-03-05,ACLX,BBG00QHJM4W4,0,false,67.640000,69.640000,3.489060,2.956830,false,0.000000
2024-03-05,ACM,BBG001SKTTF1,0,false,89.460000,88.570000,0.411357,-0.994858,false,0.000000
2024-03-05,ACMR,BBG00HPSG942,10,true,31.320000,29.220000,0.031928,-6.704981,false,0.000000
2024-03-05,ACRE,BBG0022MMR46,0,false,7.420000,7.380000,0.928571,-0.539084,false,0.000000
2024-03-05,ACT,BBG00WSNP4S2,0,false,27.930000,28.060000,1.217329,0.465449,false,0.000000
2024-03-05,ACTG,BBG001SJLJT9,0,false,4.060000,3.940000,0.246305,-2.955665,false,0.000000
2024-03-05,ACVA,BBG00G5JGQ75,0,false,18.430000,18.700000,2.658709,1.465003,false,0.000000
