trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,keyword_sentiment_hint,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-07-16,AA,BBG00B3T3HF1,true,19,35,39.300000,38.950000,1284847.443267,180470084.709500,7013945984.400000,1.758264,3,0.050771,3,0.001387,0,,,-13.267085,0,-1.005237,0,,,-0.890585,0,-0.148838,0,41.176471,0,0,0,0.606467,0,79.069767,4,48.358361,0,,,-0.477149,0,-1.348102,0,0.934666,3,,0,UNVERIFIED,0,,0,3.846383,1,2.035623,0,180470084.709500,4,1284847.443267,3,21,21.000000,21.000000,17.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,6,12.500000,alpha_v1.3_25m,14.583333,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,38.170000,38.690000,37.460000,38.640000,1.362326,-1.860100,1.231334,2024-07-16T15:59:00-04:00,0.314121,-1.021745,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,AAL,BBG005P7Q907,false,38,65,10.630000,10.690000,1764868.514233,335906388.475500,6947136046.500001,0.404951,0,-0.006092,0,0.000029,0,0.000220,0,4.477037,4,-4.695746,0,1.363561,3,0.564440,0,0.079180,0,29.687500,0,1,1,0.214817,0,50.000000,1,50.000000,1,53.840246,1,0.536965,1,-0.234542,0,0.262018,2,,0,UNVERIFIED,0,,0,2.657573,1,0.470367,0,335906388.475500,4,1764868.514233,3,22,22.000000,22.000000,18.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,8,16.666667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,10.650000,11.240000,10.650000,11.180000,5.539906,0.000000,4.976526,2024-07-16T15:50:00-04:00,3.661972,3.192488,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,ABR,BBG001SJP3G4,true,22,38,13.360000,13.240000,371830.924633,66667727.184000,2518381937.120000,1.118838,1,0.003985,0,-0.017589,0,-0.018941,0,-6.420927,0,-5.089635,0,-0.437210,0,-0.898204,0,-0.690455,0,27.027027,0,0,0,0.400632,0,100.000000,4,16.124661,0,37.794052,0,-0.275402,0,-1.557467,0,0.934666,3,EARNINGS,4,SINGLE_SOURCE,1,1452.250000,0,4.639382,2,1.436377,0,66667727.184000,4,371830.924633,1,20,20.000000,20.000000,16.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,1,2.083333,alpha_v1.3_25m,,false,2,AVAILABLE,2,EARNINGS,OTHER,SINGLE_SOURCE,1452.250000,POSITIVE,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,13.250000,13.800000,13.150000,13.700000,4.150943,-0.754717,3.396226,2024-07-16T13:45:00-04:00,2.490566,2.264151,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,ACHR,BBG00XRTC929,false,33,81,5.050000,5.130000,792583.706733,46278275.689000,1518927420.350000,0.707191,0,-0.015152,0,-0.013560,0,-0.002834,0,-2.878005,0,2.690061,4,3.165489,4,1.584158,1,-0.200484,0,30.000000,0,0,0,0.241175,0,33.333333,0,50.000000,1,48.458693,0,-0.135683,0,0.785176,0,0.934666,3,,0,UNVERIFIED,0,,0,6.661952,2,1.782178,0,46278275.689000,3,792583.706733,2,20,20.000000,20.000000,16.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,9,18.750000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,5.110000,5.465000,5.020000,5.385000,6.947162,-1.761252,5.381605,2024-07-16T15:34:00-04:00,2.133072,0.260274,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,ADMA,BBG002NCK5N4,true,11,20,13.390000,13.549800,257136.527500,37568151.244000,3025707074.520000,2.745614,4,,,,,,,,,,,,,1.193428,1,-0.000767,0,42.105263,0,0,0,1.415065,2,,,,,,,0.784825,1,0.146586,0,0.262018,2,,0,UNVERIFIED,0,,0,3.023578,1,4.480956,1,37568151.244000,3,257136.527500,1,16,16.000000,16.000000,13.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,7,14.583333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,13.490000,13.840000,13.470000,13.745000,2.594514,-0.148258,1.890289,2024-07-16T15:15:00-04:00,1.556709,0.852483,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,AES,BBG001S6B1L5,true,14,30,17.000000,17.190000,1328381.219533,142478670.979500,11383693595.000000,12.956210,4,,,,,,,,,,,,,1.117647,1,-0.088506,0,37.931034,0,0,0,0.473585,0,,,,,,,0.595965,1,0.318665,0,0.203017,1,,0,UNVERIFIED,0,,0,4.081849,2,1.529412,0,142478670.979500,4,1328381.219533,3,16,16.000000,16.000000,13.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,5,10.416667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,17.200000,17.695200,17.130000,17.645000,2.879070,-0.406977,2.587209,2024-07-16T13:35:00-04:00,1.336047,1.191860,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,AFRM,BBG00Y7BP8Z0,false,31,77,32.100000,32.401500,3516800.730867,214648319.146000,9685647725.400000,1.243449,1,-0.006900,0,-0.023264,0,-0.005692,0,24.605394,4,7.237391,4,3.817347,4,0.939252,0,-0.397286,0,40.789474,0,0,0,0.427043,0,33.500838,0,25.869038,0,45.858680,0,0.397246,0,0.279989,0,0.262018,2,EARNINGS,4,SINGLE_SOURCE,1,210.000000,3,4.294860,2,2.056075,0,214648319.146000,4,3516800.730867,4,33,33.000000,33.000000,27.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,13,27.083333,alpha_v1.3_25m,,false,1,AVAILABLE,1,EARNINGS,OTHER,SINGLE_SOURCE,210.000000,NEGATIVE,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,32.400000,33.470000,32.123800,33.460000,3.302469,-0.852469,3.271605,2024-07-16T11:13:00-04:00,2.438272,1.265432,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,AG,BBG001SGV444,true,19,35,6.460000,6.450000,946852.460000,28235854.311000,1853640972.420000,2.697833,4,,,-0.054817,0,,,,,4.881781,4,,,-0.154799,0,-1.109567,0,26.470588,0,0,0,0.642969,0,,,31.578947,0,,,,,,,0.934666,3,,0,UNVERIFIED,0,,0,3.939518,1,2.321981,0,28235854.311000,3,946852.460000,2,17,17.000000,17.000000,14.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,8,16.666667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,6.530000,6.850000,6.440000,6.830000,4.900459,-1.378254,4.594181,2024-07-16T15:34:00-04:00,0.689127,0.347626,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,AGNC,BBG001T074G2,true,18,39,10.370000,10.400000,1736792.267200,133432395.364500,6959367757.830000,1.633694,3,-0.013059,0,,,,,-2.467294,0,,,,,0.289296,0,0.042960,0,34.210526,0,0,0,1.009032,1,3.271028,0,,,,,0.397246,0,-0.369967,0,0.262018,2,OTHER,1,SINGLE_SOURCE,1,,0,1.634523,0,1.446480,0,133432395.364500,4,1736792.267200,3,15,15.000000,15.000000,12.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,4,8.333333,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,NEGATIVE,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,10.410000,10.530000,10.390000,10.500000,1.152738,-0.192123,0.864553,2024-07-16T14:49:00-04:00,0.384246,0.243036,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-07-16,AI,BBG00Y6G6Y84,true,17,46,30.580000,30.750000,1480900.691000,107342883.222500,3665477724.260000,1.287821,2,-0.003345,0,-0.001744,0,,,15.870698,4,10.418572,4,,,0.555919,0,-0.152353,0,46.666667,0,0,0,0.327914,0,30.000000,0,35.294118,0,,,-0.335134,0,-0.043612,0,0.934666,3,OTHER,1,SINGLE_SOURCE,1,1344.600000,1,3.848921,1,1.340746,0,107342883.222500,4,1480900.691000,3,24,24.000000,24.000000,20.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,10,20.833333,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,HIGH_QUALITY_WIRE,SINGLE_SOURCE,1344.600000,POSITIVE,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,30.830000,31.514200,29.740000,30.440000,2.219267,-3.535517,-1.265002,2024-07-16T09:32:00-04:00,2.219267,-1.070386,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
