orb_version,trading_date,rank,ticker,stable_security_id,relative_volume_open,baseline_sessions_used,direction,selected,selection_status,outside_scout_band,scout_scorable,scout_selected,top_10_mover,opening_volume,opening_volume_baseline,average_daily_volume_14,atr_14_usd,first_candle_open,first_candle_high,first_candle_low,first_candle_close,signal_triggered,paper_long_only_status,paper_long_only_trade_executed,paper_long_only_entry_timestamp,paper_long_only_entry_price,paper_long_only_exit_timestamp,paper_long_only_exit_price,paper_long_only_exit_reason,paper_long_only_position_size_shares,paper_long_only_r_multiple,paper_long_only_mfe_pct,paper_long_only_mae_pct,paper_long_only_gross_realized_return_pct,paper_long_only_gross_realized_pnl_usd,paper_long_only_net_realized_return_pct,paper_long_only_net_realized_pnl_usd,paper_long_short_status,paper_long_short_trade_executed,paper_long_short_entry_timestamp,paper_long_short_entry_price,paper_long_short_exit_timestamp,paper_long_short_exit_price,paper_long_short_exit_reason,paper_long_short_position_size_shares,paper_long_short_r_multiple,paper_long_short_mfe_pct,paper_long_short_mae_pct,paper_long_short_gross_realized_return_pct,paper_long_short_gross_realized_pnl_usd,paper_long_short_net_realized_return_pct,paper_long_short_net_realized_pnl_usd,cash_long_only_status,cash_long_only_trade_executed,cash_long_only_entry_timestamp,cash_long_only_entry_price,cash_long_only_exit_timestamp,cash_long_only_exit_price,cash_long_only_exit_reason,cash_long_only_position_size_shares,cash_long_only_r_multiple,cash_long_only_mfe_pct,cash_long_only_mae_pct,cash_long_only_gross_realized_return_pct,cash_long_only_gross_realized_pnl_usd,cash_long_only_net_realized_return_pct,cash_long_only_net_realized_pnl_usd
orb_v1.0,2024-08-26,1,SGRY,BBG009T0TKW7,7.780180306101055,14,LONG,True,SELECTED,False,False,False,False,79519.0,10220.714285714286,1157412.857142857,1.7260714285714285,33.7,33.97,33.45,33.82,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-08-26,2,CNM,BBG01163K3R5,7.473146824586482,14,LONG,True,SELECTED,False,False,False,False,143770.0,19238.214285714286,1620714.9285714286,1.5539285714285722,53.12,53.94,53.12,53.76,True,TRIGGERED,True,2024-08-26T09:44:00-04:00,53.94,2024-08-26T10:18:00-04:00,53.735,STOP,160,-1.3192369570213627,0.871338524286247,-0.46347793845012975,-0.3800519095291032,-32.79999999999973,-0.579979606970705,-50.054559999999725,TRIGGERED,True,2024-08-26T09:44:00-04:00,53.94,2024-08-26T10:18:00-04:00,53.735,STOP,160,-1.3192369570213627,0.871338524286247,-0.46347793845012975,-0.3800519095291032,-32.79999999999973,-0.579979606970705,-50.054559999999725,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-08-26,3,FSLR,BBG001S991Z7,4.814311105238478,14,LONG,True,SELECTED,True,False,False,False,213405.0,44327.21428571428,1434799.2857142857,9.240921428571431,236.22,242.72,236.0,241.58,True,TRIGGERED,True,2024-08-26T09:40:00-04:00,242.72,2024-08-26T09:40:00-04:00,241.68,STOP,27,-1.1254288958506677,0.5520764667106048,-0.428477257745552,-0.4284772577455471,-28.079999999999785,-0.6281171720500957,-41.16328199999978,TRIGGERED,True,2024-08-26T09:40:00-04:00,242.72,2024-08-26T09:40:00-04:00,241.68,STOP,27,-1.1254288958506677,0.5520764667106048,-0.428477257745552,-0.4284772577455471,-28.079999999999785,-0.6281171720500957,-41.16328199999978,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-08-26,4,SG,BBG005NTTSQ8,4.600988574034245,14,LONG,True,SELECTED,False,False,False,False,854771.0,185779.85714285713,4852534.714285715,2.7349428571428573,35.79,36.57,35.73,36.18,True,TRIGGERED,True,2024-08-26T09:37:00-04:00,36.57,2024-08-26T09:37:00-04:00,36.26,STOP,91,-1.1334788922202688,0.21875854525565952,-1.1211375444353355,-0.8476893628657431,-28.210000000000207,-1.0472955974842828,-34.8526360000002,TRIGGERED,True,2024-08-26T09:37:00-04:00,36.57,2024-08-26T09:37:00-04:00,36.26,STOP,91,-1.1334788922202688,0.21875854525565952,-1.1211375444353355,-0.8476893628657431,-28.210000000000207,-1.0472955974842828,-34.8526360000002,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-08-26,5,GH,BBG006D97VZ8,4.519797402623274,14,SHORT,True,SELECTED,False,False,False,False,194473.0,43026.92857142857,2370852.0,1.6257714285714295,27.38,27.475,26.1,26.3,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-08-26T09:36:00-04:00,26.1,2024-08-26T09:36:00-04:00,26.32,STOP,153,-1.3532037538223534,0.07662835249043343,-0.8429118773946316,-0.8429118773946316,-33.659999999999826,-1.0443908045976968,-41.70565799999983,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-08-26,6,JBL,BBG001S7RB70,4.383639286784809,14,LONG,True,SELECTED,False,False,False,False,34472.0,7863.785714285715,1004540.0,2.809992857142859,109.0,109.36,108.51,109.335,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-08-26,7,SEDG,BBG0084BC0P2,4.350185256037233,14,SHORT,True,SELECTED,False,True,False,False,717124.0,164849.07142857142,3859714.3571428573,2.139142857142857,30.99,31.07,28.78,28.836,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-08-26,8,RDFN,BBG001V1F423,4.101798329596563,14,SHORT,True,SELECTED,False,True,False,False,895267.0,218262.07142857142,6939769.857142857,0.7746857142857142,11.33,11.36,11.0,11.19,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-08-26T11:10:00-04:00,11.0,2024-08-26T11:10:00-04:00,11.08,STOP,322,-1.032676845909863,0.2727272727272669,-0.7272727272727278,-0.7272727272727278,-25.760000000000023,-1.0900909090909099,-38.611020000000025,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-08-26,9,CIEN,BBG001S61J73,3.9597979649161013,14,SHORT,True,SELECTED,False,False,False,False,88310.0,22301.64285714286,1207488.142857143,1.5725000000000011,57.5,57.5,56.915,57.0289,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-08-26,10,AMH,BBG003NXJNJ4,3.496422835450431,14,SHORT,True,SELECTED,False,False,False,False,58157.0,16633.285714285714,1810552.2857142857,0.6164285714285721,38.86,38.86,38.63,38.74,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
