trading_date,ticker,stable_security_id,premarket_real_bars_60m,scorable,open_0930,close,day_mfe_pct,close_vs_open_pct,top_10_mover,realized_return_pct,cost_model_id,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-03-20,AA,BBG00B3T3HF1,3,false,29.630000,31.340000,7.593655,5.771178,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,AAL,BBG005P7Q907,22,true,13.960000,14.560000,4.441261,4.297994,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,AAOI,BBG001SG47G4,7,false,13.850000,14.460000,5.631769,4.404332,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,AAON,BBG001S6CZK0,0,false,85.400000,85.300000,0.679157,-0.117096,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,AAP,BBG001SD2SB2,4,false,85.170000,84.810000,0.211342,-0.422684,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,AAT,BBG001TCBJS5,0,false,20.950000,21.530000,3.245823,2.768496,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,AB,BBG001S5N9S0,1,false,33.620000,34.480000,2.914932,2.558001,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ABCB,BBG001S80PX7,0,false,45.900000,47.600000,4.967320,3.703704,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ABCL,BBG00LLW2MH0,0,false,4.610000,4.740000,2.928416,2.819957,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ABG,BBG001S9B5H5,0,false,208.040000,218.550000,5.248991,5.051913,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ABL,BBG00VY1KBC1,0,false,12.230000,11.650000,1.184791,-4.742437,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ABM,BBG001S5N9B8,0,false,43.170000,43.800000,1.945796,1.459347,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ABR,BBG001SJP3G4,7,false,12.610000,12.980000,3.489294,2.934179,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ABSI,BBG011N54DC3,1,false,4.810000,5.090000,8.108108,5.821206,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ABUS,BBG001S6RSK0,0,false,2.490000,2.540000,3.052209,2.008032,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,AC,BBG008NZ8QB1,0,false,32.990000,33.550000,1.697484,1.697484,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACA,BBG00JGMWGB9,0,false,82.200000,83.520000,1.824818,1.605839,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACAD,BBG001SB06N3,2,false,18.600000,18.660000,0.967742,0.322581,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACB,BBG001SV77D1,8,false,3.710000,3.830000,5.121294,3.234501,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACCD,BBG00S2L1ZR1,0,false,9.650000,9.830000,3.212435,1.865285,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACCO,BBG001SPBTK3,0,false,5.340000,5.670000,6.367041,6.179775,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACDC,BBG013PRYQC7,0,false,8.170000,8.210000,2.325581,0.489596,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACEL,BBG00GX221Z0,0,false,11.610000,11.925000,2.971576,2.713178,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACGLN,0000947484,0,false,20.710000,20.690000,0.193143,-0.096572,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACHC,BBG001SNNWL7,0,false,78.550000,77.110000,0.000000,-1.833227,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACHR,BBG00XRTC929,21,true,4.800000,5.060000,7.500000,5.416667,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACI,BBG009KG1741,0,false,20.700000,20.990000,1.400966,1.400966,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACIC,BBG001T09W05,0,false,10.720000,10.550000,1.211754,-1.585821,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACIW,BBG001S9KLL5,0,false,31.970000,32.160000,1.470128,0.594307,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACLS,BBG001SF8W86,3,false,112.200000,113.130000,1.381462,0.828877,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACLX,BBG00QHJM4W4,0,false,72.940000,73.480000,1.329860,0.740335,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACM,BBG001SKTTF1,0,false,93.630000,95.610000,2.456478,2.114707,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACMR,BBG00HPSG942,0,false,27.880000,29.220000,5.416069,4.806313,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACRE,BBG0022MMR46,0,false,7.540000,7.760000,3.846154,2.917772,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACT,BBG00WSNP4S2,0,false,29.520000,30.470000,3.573848,3.218157,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACTG,BBG001SJLJT9,1,false,5.050000,5.160000,2.772277,2.178218,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ACVA,BBG00G5JGQ75,0,false,18.390000,18.910000,3.317020,2.827624,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ADC,BBG001S6RY81,2,false,55.450000,56.370000,1.803427,1.659152,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ADCT,0001771910,0,false,4.650000,4.750000,3.010753,2.150538,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ADEA,BBG00RBFBL78,0,false,10.870000,10.785000,0.643974,-0.781969,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-03-20,ADMA,BBG002NCK5N4,2,false,6.150000,6.320000,2.926829,2.764228,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
