orb_version,trading_date,rank,ticker,stable_security_id,relative_volume_open,baseline_sessions_used,direction,selected,selection_status,outside_scout_band,scout_scorable,scout_selected,top_10_mover,opening_volume,opening_volume_baseline,average_daily_volume_14,atr_14_usd,first_candle_open,first_candle_high,first_candle_low,first_candle_close,signal_triggered,paper_long_only_status,paper_long_only_trade_executed,paper_long_only_entry_timestamp,paper_long_only_entry_price,paper_long_only_exit_timestamp,paper_long_only_exit_price,paper_long_only_exit_reason,paper_long_only_position_size_shares,paper_long_only_r_multiple,paper_long_only_mfe_pct,paper_long_only_mae_pct,paper_long_only_gross_realized_return_pct,paper_long_only_gross_realized_pnl_usd,paper_long_only_net_realized_return_pct,paper_long_only_net_realized_pnl_usd,paper_long_short_status,paper_long_short_trade_executed,paper_long_short_entry_timestamp,paper_long_short_entry_price,paper_long_short_exit_timestamp,paper_long_short_exit_price,paper_long_short_exit_reason,paper_long_short_position_size_shares,paper_long_short_r_multiple,paper_long_short_mfe_pct,paper_long_short_mae_pct,paper_long_short_gross_realized_return_pct,paper_long_short_gross_realized_pnl_usd,paper_long_short_net_realized_return_pct,paper_long_short_net_realized_pnl_usd,cash_long_only_status,cash_long_only_trade_executed,cash_long_only_entry_timestamp,cash_long_only_entry_price,cash_long_only_exit_timestamp,cash_long_only_exit_price,cash_long_only_exit_reason,cash_long_only_position_size_shares,cash_long_only_r_multiple,cash_long_only_mfe_pct,cash_long_only_mae_pct,cash_long_only_gross_realized_return_pct,cash_long_only_gross_realized_pnl_usd,cash_long_only_net_realized_return_pct,cash_long_only_net_realized_pnl_usd
orb_v1.0,2024-04-12,1,RENT,BBG001V0FB29,48.5745394143802,14,LONG,True,SELECTED,False,True,False,True,1027695.0,21157.071428571428,3872790.4285714286,2.154201214285714,18.73,22.35,18.0,22.35,True,TRIGGERED,True,2024-04-12T09:39:00-04:00,22.7,2024-04-12T09:40:00-04:00,22.484579878571427,STOP,116,-1.0000000000000029,8.898678414096906,-1.49779735682819,-0.9489873190685992,-24.988734085714356,-1.3080104194273154,-34.44253036436007,TRIGGERED,True,2024-04-12T09:39:00-04:00,22.7,2024-04-12T09:40:00-04:00,22.484579878571427,STOP,116,-1.0000000000000029,8.898678414096906,-1.49779735682819,-0.9489873190685992,-24.988734085714356,-1.3080104194273154,-34.44253036436007,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-04-12,2,GL,BBG001S5WRX4,35.41889395006165,14,SHORT,True,SELECTED,False,True,True,False,1300769.0,36725.28571428572,3910218.9285714286,6.810628571428572,59.75,61.45,57.58,59.2946,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-04-12T09:37:00-04:00,57.58,2024-04-12T09:45:00-04:00,58.26106285714285,STOP,36,-0.9999999999999969,1.7191733240708558,-1.597777005904831,-1.1828114920855421,-24.518262857142787,-1.3842825981243452,-28.69451711999993,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-04-12,3,NRIX,BBG00SDJ8M87,30.569260265857594,14,SHORT,True,SELECTED,False,True,False,False,545515.0,17845.214285714286,1087384.2857142857,1.4841571428571427,16.45,16.45,15.91,16.13,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-04-12T09:46:00-04:00,15.91,2024-04-12T09:57:00-04:00,16.058415714285715,STOP,168,-1.0000000000000047,0.18856065367692873,-1.1942174732872488,-0.9328454700547767,-24.933840000000117,-1.295567960851221,-34.62897691200012,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-04-12,4,CPNG,BBG00XMJRPR7,21.28809951531911,14,LONG,True,SELECTED,True,False,False,False,5291960.0,248587.7142857143,11554415.785714285,0.5271071428571429,20.56,21.19,20.45,20.99,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-04-12,5,INFA,BBG012THM4K0,7.46586321261503,14,SHORT,True,SELECTED,False,False,False,False,159826.0,21407.571428571428,2325871.5,1.191121428571431,38.47,39.1264,38.3,38.405,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-04-12T09:35:00-04:00,38.3,2024-04-12T09:35:00-04:00,38.41911214285714,STOP,209,-0.9999999999999795,0.07832898172322202,-0.8877284595300352,-0.3109977620290879,-24.8944378571424,-0.5117421801566523,-40.96342629499954,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-04-12,6,ZTS,BBG0039320P7,6.6047607432430775,14,SHORT,True,SELECTED,True,False,False,False,578302.0,87558.35714285714,2873814.0714285714,3.629142857142859,155.85,155.9794,150.6535,152.605,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-04-12,7,ANET,BBG001T51KQ0,5.937924462848386,14,LONG,True,SELECTED,True,False,False,False,482942.0,81331.78571428571,1921937.357142857,9.917857142857148,280.27,282.7,273.0,281.89,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-04-12,8,CF,BBG001SJ8KV8,5.5080798882333974,14,SHORT,True,SELECTED,True,False,False,False,208674.0,37885.07142857143,2556501.6428571427,2.2078571428571414,79.79,80.09,79.43,79.53,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-04-12T12:55:00-04:00,79.43,2024-04-12T15:59:00-04:00,78.1,SESSION_END,113,6.02394047233911,1.875865541986666,-0.10071761299256991,1.6744303160015264,150.2900000000014,1.4955608712073682,134.23541200000142,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-04-12,9,PGR,BBG001S5V509,5.362616440518979,14,SHORT,True,SELECTED,True,False,False,False,247461.0,46145.57142857143,2884023.285714286,3.194664285714288,208.0,209.5,205.81,206.495,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-04-12,10,BURL,BBG004S641P3,4.85942942714833,14,SHORT,True,SELECTED,False,False,False,False,63973.0,13164.714285714286,1021790.6428571428,5.526642857142854,195.07,195.07,193.01,194.63,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
