trading_date,ticker,stable_security_id,premarket_real_bars_60m,scorable,open_0930,close,day_mfe_pct,close_vs_open_pct,top_10_mover,realized_return_pct
2024-04-12,AA,BBG00B3T3HF1,18,true,37.470000,35.205000,1.494529,-6.044836,false,0.000000
2024-04-12,AAL,BBG005P7Q907,47,true,13.240000,13.150000,0.444109,-0.679758,false,0.000000
2024-04-12,AAOI,BBG001SG47G4,5,false,11.680000,11.223000,1.198630,-3.912671,false,0.000000
2024-04-12,AAON,BBG001S6CZK0,1,false,86.960000,88.060000,1.414443,1.264949,false,0.000000
2024-04-12,AAP,BBG001SD2SB2,2,false,74.110000,70.480000,0.863581,-4.898124,false,0.000000
2024-04-12,AAT,BBG001TCBJS5,0,false,21.040000,20.780000,0.000000,-1.235741,false,0.000000
2024-04-12,AB,BBG001S5N9S0,0,false,33.000000,33.140000,1.575758,0.424242,false,0.000000
2024-04-12,ABCB,BBG001S80PX7,0,false,44.720000,45.210000,1.173971,1.095707,false,0.000000
2024-04-12,ABCL,BBG00LLW2MH0,3,false,4.350000,4.330000,1.609195,-0.459770,false,0.000000
2024-04-12,ABG,BBG001S9B5H5,0,false,220.190000,217.620000,0.000000,-1.167174,false,0.000000
2024-04-12,ABL,BBG00VY1KBC1,0,false,11.520000,12.080000,8.506076,4.861111,false,0.000000
2024-04-12,ABM,BBG001S5N9B8,0,false,43.680000,43.570000,0.927198,-0.251832,false,0.000000
2024-04-12,ABR,BBG001SJP3G4,6,false,12.180000,12.200000,1.642036,0.164204,false,0.000000
2024-04-12,ABSI,BBG011N54DC3,0,false,6.010000,5.830000,0.166389,-2.995008,false,0.000000
2024-04-12,ABUS,BBG001S6RSK0,1,false,2.990000,2.915000,1.337793,-2.508361,false,0.000000
2024-04-12,AC,BBG008NZ8QB1,0,false,31.840000,32.160000,1.162060,1.005025,false,0.000000
2024-04-12,ACA,BBG00JGMWGB9,0,false,81.340000,80.560000,0.540939,-0.958938,false,0.000000
2024-04-12,ACAD,BBG001SB06N3,0,false,17.400000,17.135000,1.235632,-1.522989,false,0.000000
2024-04-12,ACB,BBG001SV77D1,27,true,6.690000,6.590000,10.164425,-1.494768,true,0.000000
2024-04-12,ACCD,BBG00S2L1ZR1,1,false,8.600000,8.250000,0.000000,-4.069767,false,0.000000
2024-04-12,ACCO,BBG001SPBTK3,0,false,5.120000,5.030000,0.734375,-1.757812,false,0.000000
2024-04-12,ACDC,BBG013PRYQC7,0,false,8.400000,8.445000,1.250000,0.535714,false,0.000000
2024-04-12,ACEL,BBG00GX221Z0,0,false,11.120000,11.015000,0.449640,-0.944245,false,0.000000
2024-04-12,ACGLN,0000947484,0,false,20.020000,19.700000,0.000000,-1.598402,false,0.000000
2024-04-12,ACHC,BBG001SNNWL7,0,false,74.760000,73.170000,0.260835,-2.126806,false,0.000000
2024-04-12,ACHR,BBG00XRTC929,12,true,4.150000,4.010000,0.963855,-3.373494,false,0.000000
2024-04-12,ACI,BBG009KG1741,0,false,20.660000,20.390000,0.193611,-1.306873,false,0.000000
2024-04-12,ACIC,BBG001T09W05,0,false,11.090000,10.830000,1.803427,-2.344454,false,0.000000
2024-04-12,ACIW,BBG001S9KLL5,0,false,32.560000,31.970000,0.460688,-1.812039,false,0.000000
2024-04-12,ACLS,BBG001SF8W86,0,false,105.600000,104.520000,1.505682,-1.022727,false,0.000000
2024-04-12,ACLX,BBG00QHJM4W4,0,false,59.730000,58.070000,0.117194,-2.779173,false,0.000000
2024-04-12,ACM,BBG001SKTTF1,1,false,95.100000,93.570000,0.357518,-1.608833,false,0.000000
2024-04-12,ACMR,BBG00HPSG942,9,false,29.540000,28.600000,0.812458,-3.182126,false,0.000000
2024-04-12,ACRE,BBG0022MMR46,0,false,7.030000,7.010000,1.280228,-0.284495,false,0.000000
2024-04-12,ACT,BBG00WSNP4S2,0,false,29.910000,29.570000,0.000000,-1.136744,false,0.000000
2024-04-12,ACTG,BBG001SJLJT9,0,false,5.150000,5.020000,0.000000,-2.524272,false,0.000000
2024-04-12,ACVA,BBG00G5JGQ75,0,false,18.020000,17.700000,0.443951,-1.775805,false,0.000000
2024-04-12,ADC,BBG001S6RY81,1,false,56.850000,56.220000,0.299033,-1.108179,false,0.000000
2024-04-12,ADCT,0001771910,2,false,4.710000,4.380000,0.823779,-7.006369,false,0.000000
2024-04-12,ADEA,BBG00RBFBL78,0,false,10.330000,10.210000,0.338819,-1.161665,false,0.000000
2024-04-12,ADMA,BBG002NCK5N4,2,false,6.225000,6.015000,0.000000,-3.373494,false,0.000000
2024-04-12,ADNT,0001670541,0,false,30.790000,29.760000,0.000000,-3.345242,false,0.000000
2024-04-12,ADPT,BBG001V0GG18,0,false,2.590000,3.020000,19.691120,16.602317,true,0.000000
2024-04-12,ADSE,0001879248,0,false,10.350000,10.400000,0.483092,0.483092,false,0.000000
2024-04-12,ADT,BBG001S6VGG6,1,false,6.470000,6.360000,0.463679,-1.700155,false,0.000000
2024-04-12,ADTN,BBG0169CH7Y8,2,false,4.910000,4.710000,0.407332,-4.073320,false,0.000000
2024-04-12,ADUS,BBG001T56D18,0,false,98.570000,97.800000,1.004362,-0.781171,false,0.000000
2024-04-12,ADV,BBG00PPWZ8G3,0,false,4.300000,4.230000,2.674419,-1.627907,false,0.000000
2024-04-12,ADVM,BBG006D9MR26,0,false,11.950000,11.720000,2.426778,-1.924686,false,0.000000
2024-04-12,AEG,BBG001S6Y6M8,1,false,5.910000,5.875000,0.472081,-0.592217,false,0.000000
