trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-05-24,AA,BBG00B3T3HF1,true,10,18,41.050000,41.500000,400361.433333,223576799.068500,7326271823.400000,0.312791,0,0.002409,0,,,,,-5.377952,0,,,,,1.096224,1,0.173485,0,58.823529,1,0,0,0.370147,0,56.521739,2,,,,,3.830642,1,1.339829,0,223576799.068500,4,400361.433333,1,10,13.157895,2,4.166667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,41.590000,42.130000,41.360000,41.640000,1.298389,-0.553018,0.120221,2024-05-24T10:32:00-04:00,0.408752,-0.048088,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,AAL,BBG005P7Q907,true,27,58,13.820000,13.910000,966890.229033,376958619.861000,9031930401.000000,0.538710,0,0.000000,0,0.000835,0,0.002383,0,-12.462690,0,1.185255,3,-0.182412,0,0.651230,0,0.151861,0,38.596491,0,1,1,0.290313,0,60.060362,2,50.000000,1,53.581662,1,3.103680,1,0.795948,0,376958619.861000,4,966890.229033,2,15,19.736842,4,8.333333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,13.870000,14.030000,13.660000,13.840000,1.153569,-1.514059,-0.216294,2024-05-24T09:38:00-04:00,1.153569,-0.036049,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,ACB,BBG001SV77D1,true,13,23,6.450000,6.470000,59300.740400,53279213.192000,3064072500.000000,0.099492,0,,,,,,,,,,,,,0.310078,0,-0.114485,0,27.272727,0,0,0,0.259479,0,,,,,,,8.390365,3,2.762791,0,53279213.192000,4,59300.740400,0,7,9.210526,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,6.500000,6.778800,6.400000,6.660000,4.289231,-1.538462,2.461538,2024-05-24T12:43:00-04:00,0.769231,-0.460000,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,ACHR,BBG00XRTC929,true,18,32,3.280000,3.348200,92182.057900,16708077.594000,986550878.960000,0.738370,0,0.007755,0,,,,,-9.388168,0,,,,,2.079268,2,0.382011,1,48.387097,0,0,0,0.567310,0,65.947787,3,,,,,6.699260,2,3.048780,1,16708077.594000,2,92182.057900,0,11,14.473684,3,6.250000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.280000,3.325000,3.220000,3.300000,1.371951,-1.829268,0.609756,2024-05-24T09:31:00-04:00,1.371951,-1.750000,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,AFRM,BBG00Y7BP8Z0,true,16,26,29.680000,30.030000,409586.295333,242861491.098500,8955452476.320000,0.130617,0,,,,,,,,,,,,,1.179245,1,0.174223,0,40.000000,0,0,0,0.089970,0,,,,,,,8.307615,3,0.606469,0,242861491.098500,4,409586.295333,1,9,11.842105,1,2.083333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,29.870000,30.469900,29.500000,30.030000,2.008370,-1.238701,0.535655,2024-05-24T12:18:00-04:00,0.769669,-0.276197,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,AG,BBG001SGV444,true,15,36,7.040000,7.180000,332014.574367,62465760.563500,2020066942.080000,0.420504,0,0.015215,1,,,,,17.606915,4,,,,,1.988636,1,-0.018564,0,34.285714,0,1,1,0.348252,0,100.000000,4,,,,,5.624493,2,1.704545,0,62465760.563500,4,332014.574367,1,18,23.684211,7,14.583333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,7.130000,7.260000,7.050000,7.180000,1.823282,-1.122020,0.701262,2024-05-24T11:18:00-04:00,1.402525,-0.701262,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,AGNC,BBG001T074G2,true,26,50,9.560000,9.640000,751593.046500,97151509.327500,6415772012.040000,0.992428,0,,,0.004548,0,0.003646,0,,,5.771156,4,1.021971,3,0.836820,0,0.085827,0,32.653061,0,2,2,0.498261,0,,,50.000000,1,50.000000,1,1.325463,0,0.627615,0,97151509.327500,4,751593.046500,2,17,22.368421,9,18.750000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,9.630000,9.660000,9.590000,9.640000,0.311526,-0.415369,0.103842,2024-05-24T09:31:00-04:00,0.311526,-0.363448,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,AI,BBG00Y6G6Y84,true,23,48,23.940000,24.041700,1337189.678867,103056859.683500,2869572816.180000,0.786257,0,-0.026274,0,-0.015230,0,-0.003907,0,19.427007,4,-3.757570,0,0.675495,2,0.424812,0,-0.233007,0,36.170213,0,0,0,0.201920,0,21.337266,0,33.763382,0,47.118713,0,4.550066,2,0.791980,0,103056859.683500,4,1337189.678867,3,15,19.736842,6,12.500000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,24.000000,24.260000,23.830000,24.030000,1.083333,-0.708333,0.125000,2024-05-24T10:32:00-04:00,0.583333,0.000417,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,AMC,BBG001SZYYL4,false,59,192,4.550000,4.630000,3406882.000500,594341142.146500,1128201310.600000,0.060998,0,-0.046633,0,-0.015846,0,-0.009192,0,1.455651,3,3.053636,4,1.891672,3,1.758242,1,-0.238595,0,29.319372,0,0,0,0.150912,0,39.255014,0,47.718978,0,44.731296,0,27.072214,4,2.637363,0,594341142.146500,4,3406882.000500,4,23,30.263158,11,22.916667,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,4.660000,4.950000,4.620000,4.829700,6.223176,-0.858369,3.641631,2024-05-24T15:39:00-04:00,3.218884,0.429185,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-24,ASTS,BBG00Q402TS1,true,13,23,4.140000,4.190000,133902.040667,41232226.054750,373059871.200000,0.092979,0,,,,,,,,,,,,,1.207729,1,-0.517961,0,54.545455,1,0,0,0.456338,0,,,,,,,14.657350,4,5.314010,1,41232226.054750,3,133902.040667,0,10,13.157895,2,4.166667,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.180000,4.760000,4.150000,4.735000,13.875598,-0.717703,13.277512,2024-05-24T15:55:00-04:00,4.784689,2.990431,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
