orb_version,trading_date,variant,cohort,net_realized_return_pct,gross_realized_return_pct,equity_index
orb_v1.0,2024-07-16,cash,long_only,0.0,0.0,1.0
orb_v1.0,2024-07-16,cash,long_plus_short,0.0,0.0,1.0
orb_v1.0,2024-07-16,paper,long_only,19.349578559999994,20.06039999999999,1.1934957856
orb_v1.0,2024-07-16,paper,long_plus_short,-6.175143124714278,-3.9911013999999927,0.9382485687528572
orb_v1.0,2024-07-17,cash,long_only,-1.1726375861200022,-0.9924108857142878,0.9882736241387999
orb_v1.0,2024-07-17,cash,long_plus_short,-1.1726375861200022,-0.9924108857142878,0.9882736241387999
orb_v1.0,2024-07-17,paper,long_only,-8.601562776434312,-5.338494857142884,1.0908364963675181
orb_v1.0,2024-07-17,paper,long_plus_short,-19.664720210034297,-13.861861028571438,0.7537446128329566
orb_v1.0,2024-07-18,cash,long_only,0.0,0.0,0.9882736241387999
orb_v1.0,2024-07-18,cash,long_plus_short,0.0,0.0,0.9882736241387999
orb_v1.0,2024-07-18,paper,long_only,-5.203411911714275,-3.1508311428571316,1.0340757801782041
orb_v1.0,2024-07-18,paper,long_plus_short,-5.64021603337138,-0.947802857142809,0.7112317883292791
orb_v1.0,2024-07-19,cash,long_only,0.0,0.0,0.9882736241387999
orb_v1.0,2024-07-19,cash,long_plus_short,0.0,0.0,0.9882736241387999
orb_v1.0,2024-07-19,paper,long_only,-3.2083942938856675,-2.01064325714281,1.0008985518525129
orb_v1.0,2024-07-19,paper,long_plus_short,5.612280146114292,6.747156742857148,0.751148108778537
orb_v1.0,2024-07-22,cash,long_only,0.0,0.0,0.9882736241387999
orb_v1.0,2024-07-22,cash,long_plus_short,0.0,0.0,0.9882736241387999
orb_v1.0,2024-07-22,paper,long_only,-0.11467316944579976,3.2757906571427715,0.9997507897601665
orb_v1.0,2024-07-22,paper,long_plus_short,-2.579622420588618,1.291648314285668,0.7317713237526584
orb_v1.0,2024-07-23,cash,long_only,-1.52998779668571,-0.9986506285714242,0.9731531582916128
orb_v1.0,2024-07-23,cash,long_plus_short,-1.52998779668571,-0.9986506285714242,0.9731531582916128
orb_v1.0,2024-07-23,paper,long_only,-5.192689099542849,-3.562159199999991,0.9478368394776968
orb_v1.0,2024-07-23,paper,long_plus_short,-12.554547419542834,-8.963759199999975,0.6399007459095146
orb_v1.0,2024-07-24,cash,long_only,0.0,0.0,0.9731531582916128
orb_v1.0,2024-07-24,cash,long_plus_short,0.0,0.0,0.9731531582916128
orb_v1.0,2024-07-24,paper,long_only,-11.897985274285732,-8.943422857142874,0.8350633518923851
orb_v1.0,2024-07-24,paper,long_plus_short,-13.281580132285734,-9.938680857142876,0.5549118155744484
orb_v1.0,2024-07-25,cash,long_only,0.0,0.0,0.9731531582916128
orb_v1.0,2024-07-25,cash,long_plus_short,0.0,0.0,0.9731531582916128
orb_v1.0,2024-07-25,paper,long_only,-8.784824202457203,-5.5852624571429175,0.7617045044494924
orb_v1.0,2024-07-25,paper,long_plus_short,-10.839845211474287,-7.161318628571429,0.4947602337059965
orb_v1.0,2024-07-29,cash,long_only,0.0,0.0,0.9731531582916128
orb_v1.0,2024-07-29,cash,long_plus_short,0.0,0.0,0.9731531582916128
orb_v1.0,2024-07-29,paper,long_only,-8.412250314777129,-5.348112742857129,0.6976280148762685
orb_v1.0,2024-07-29,paper,long_plus_short,-12.550418834777116,-8.2886670285714,0.4326657521479718
