orb_version,trading_date,rank,ticker,stable_security_id,relative_volume_open,baseline_sessions_used,direction,selected,selection_status,outside_scout_band,scout_scorable,scout_selected,top_10_mover,opening_volume,opening_volume_baseline,average_daily_volume_14,atr_14_usd,first_candle_open,first_candle_high,first_candle_low,first_candle_close,signal_triggered,paper_long_only_status,paper_long_only_trade_executed,paper_long_only_entry_timestamp,paper_long_only_entry_price,paper_long_only_exit_timestamp,paper_long_only_exit_price,paper_long_only_exit_reason,paper_long_only_position_size_shares,paper_long_only_r_multiple,paper_long_only_mfe_pct,paper_long_only_mae_pct,paper_long_only_gross_realized_return_pct,paper_long_only_gross_realized_pnl_usd,paper_long_only_net_realized_return_pct,paper_long_only_net_realized_pnl_usd,paper_long_short_status,paper_long_short_trade_executed,paper_long_short_entry_timestamp,paper_long_short_entry_price,paper_long_short_exit_timestamp,paper_long_short_exit_price,paper_long_short_exit_reason,paper_long_short_position_size_shares,paper_long_short_r_multiple,paper_long_short_mfe_pct,paper_long_short_mae_pct,paper_long_short_gross_realized_return_pct,paper_long_short_gross_realized_pnl_usd,paper_long_short_net_realized_return_pct,paper_long_short_net_realized_pnl_usd,cash_long_only_status,cash_long_only_trade_executed,cash_long_only_entry_timestamp,cash_long_only_entry_price,cash_long_only_exit_timestamp,cash_long_only_exit_price,cash_long_only_exit_reason,cash_long_only_position_size_shares,cash_long_only_r_multiple,cash_long_only_mfe_pct,cash_long_only_mae_pct,cash_long_only_gross_realized_return_pct,cash_long_only_gross_realized_pnl_usd,cash_long_only_net_realized_return_pct,cash_long_only_net_realized_pnl_usd
orb_v1.0,2024-07-22,1,SERV,BBG0123N71Z2,30.129237574866277,14,LONG,True,SELECTED,False,False,False,False,9175289.0,304531.0714285714,19937570.14285714,0.7138000000000001,11.29,12.5,11.15,11.92,True,TRIGGERED,True,2024-07-22T09:59:00-04:00,12.5,2024-07-22T09:59:00-04:00,12.4101,STOP,350,-1.2594564303726545,2.0000000000000018,-2.5600000000000067,-0.7192000000000007,-31.465000000000032,-1.0792334400000008,-47.21646300000003,TRIGGERED,True,2024-07-22T09:59:00-04:00,12.5,2024-07-22T09:59:00-04:00,12.4101,STOP,350,-1.2594564303726545,2.0000000000000018,-2.5600000000000067,-0.7192000000000007,-31.465000000000032,-1.0792334400000008,-47.21646300000003,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,2,S,BBG00B6F2F27,10.597280411924832,14,LONG,True,SELECTED,False,True,False,False,2143658.0,202283.7857142857,5354066.928571428,0.9167785714285716,22.87,24.02,22.83,24.0,True,TRIGGERED,True,2024-07-22T09:35:00-04:00,24.02,2024-07-22T09:35:00-04:00,23.92832214285714,STOP,272,-1.0000000000000169,0.20815986677769072,-0.5412156536219737,-0.38167301058642256,-24.936377142857566,-0.7416770899250689,-48.45702766400042,TRIGGERED,True,2024-07-22T09:35:00-04:00,24.02,2024-07-22T09:35:00-04:00,23.92832214285714,STOP,272,-1.0000000000000169,0.20815986677769072,-0.5412156536219737,-0.38167301058642256,-24.936377142857566,-0.7416770899250689,-48.45702766400042,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,3,CRWD,BBG00BLYKRZ7,7.578714048585103,14,SHORT,True,SELECTED,True,False,False,False,2653029.0,350063.21428571426,5951920.928571428,16.513499999999993,285.01,285.01,277.52,279.645,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-07-22T09:41:00-04:00,277.52,2024-07-22T15:59:00-04:00,263.94,SESSION_END,15,8.223574651043078,5.740126837705393,-0.5296915537619009,4.8933410204669885,203.69999999999976,4.71719587777457,196.36742999999976,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,4,VZ,BBG001S67QY1,6.229648121383767,14,SHORT,True,SELECTED,True,False,False,False,3200435.0,513742.5,15803628.142857144,0.6589142857142838,39.95,40.0,39.12,39.25,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,5,USFD,BBG00C6H6D59,4.844093735054998,14,LONG,True,SELECTED,False,False,False,False,59327.0,12247.285714285714,1425686.357142857,1.0882142857142847,52.26,52.6,52.2,52.38,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,6,ANF,BBG001S97027,4.343481525772745,14,LONG,True,SELECTED,False,False,False,False,198727.0,45752.92857142857,2125006.3571428573,7.772421428571428,166.78,168.2,165.15,167.325,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,7,LAZ,BBG001S711C4,4.337097942853543,14,LONG,True,SELECTED,False,False,False,False,39335.0,9069.42857142857,1073361.9285714286,1.1432142857142853,44.0,44.4,43.7314,44.06,True,TRIGGERED,True,2024-07-22T09:42:00-04:00,44.4,2024-07-22T09:54:00-04:00,44.28567857142857,STOP,218,-1.000000000000007,0.3603603603603789,-0.3153153153153121,-0.2574806949806967,-24.9220714285716,-0.4575970881595899,-44.29173735714302,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,8,VRNS,BBG001Y04TP4,4.20022540653679,14,LONG,True,SELECTED,False,False,False,False,74536.0,17745.714285714286,1117323.7142857143,1.5332142857142859,47.43,48.075,47.43,47.735,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,9,ESI,BBG004KDL523,3.9151298775603616,14,LONG,True,SELECTED,False,False,False,False,61097.0,15605.357142857143,1314487.5,0.6289285714285712,27.06,27.3,27.06,27.29,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,10,SKX,BBG001S5XTG8,3.6884753299288655,14,SHORT,True,SELECTED,False,False,False,False,99778.0,27051.285714285714,1791363.5714285714,1.642478571428573,64.46,64.5,63.27,63.67,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,11,NXPI,0001413447,3.5069302339275987,14,LONG,True,SELECTED,True,False,False,False,136123.0,38815.42857142857,1740235.5714285714,8.500285714285711,275.86,277.675,273.655,276.3,True,TRIGGERED,True,2024-07-22T12:52:00-04:00,277.72,2024-07-22T15:59:00-04:00,284.21,SESSION_END,29,7.635037477731787,2.5313265159153,-0.025205242690495844,2.3368860723030216,188.20999999999862,2.154956791012513,173.55763399999861,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,12,ETSY,BBG001T53625,3.3728052412760743,14,SHORT,True,SELECTED,False,False,False,False,187978.0,55733.42857142857,2949695.0714285714,2.28585,62.1,62.47,60.235,60.33,False,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,13,CFG,BBG006Q0HZT0,3.351854351000292,14,SHORT,True,SELECTED,True,False,False,False,491418.0,146610.7857142857,6115875.714285715,1.0114499999999995,40.84,41.08,40.8,40.81,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,14,NOVA,BBG00PLQ1KH9,3.2277923637121098,14,SHORT,True,SELECTED,False,True,False,False,749329.0,232149.07142857142,6975440.428571428,0.6038285714285714,7.86,7.89,7.19,7.21,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-07-22T09:35:00-04:00,7.19,2024-07-22T09:36:00-04:00,7.250382857142857,STOP,414,-0.9999999999999952,0.4172461752433971,-0.9721835883171018,-0.8398172064375082,-24.998502857142736,-1.4446454202265007,-43.00218236571416,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,15,ELF,BBG00DQ6VYQ2,3.179150372726385,14,SHORT,True,SELECTED,False,False,False,False,141863.0,44622.92857142857,1417875.7142857143,11.171421428571424,177.53,178.6258,170.34,170.4332,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-07-22T09:36:00-04:00,170.34,2024-07-22T09:36:00-04:00,171.45714214285715,STOP,22,-1.0000000000000047,0.02935305858871162,-1.4382998708465355,-0.6558307754239449,-24.57712714285725,-0.8565840583538833,-32.10031627000011,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-22,16,AU,0001973832,3.0902050256003495,14,LONG,True,SELECTED,False,False,False,False,148602.0,48088.07142857143,1537105.0,0.9560714285714281,27.7,27.96,27.7,27.95,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
