orb_version,trading_date,rank,ticker,stable_security_id,relative_volume_open,baseline_sessions_used,direction,selected,selection_status,outside_scout_band,scout_scorable,scout_selected,top_10_mover,opening_volume,opening_volume_baseline,average_daily_volume_14,atr_14_usd,first_candle_open,first_candle_high,first_candle_low,first_candle_close,signal_triggered,paper_long_only_status,paper_long_only_trade_executed,paper_long_only_entry_timestamp,paper_long_only_entry_price,paper_long_only_exit_timestamp,paper_long_only_exit_price,paper_long_only_exit_reason,paper_long_only_position_size_shares,paper_long_only_r_multiple,paper_long_only_mfe_pct,paper_long_only_mae_pct,paper_long_only_gross_realized_return_pct,paper_long_only_gross_realized_pnl_usd,paper_long_only_net_realized_return_pct,paper_long_only_net_realized_pnl_usd,paper_long_short_status,paper_long_short_trade_executed,paper_long_short_entry_timestamp,paper_long_short_entry_price,paper_long_short_exit_timestamp,paper_long_short_exit_price,paper_long_short_exit_reason,paper_long_short_position_size_shares,paper_long_short_r_multiple,paper_long_short_mfe_pct,paper_long_short_mae_pct,paper_long_short_gross_realized_return_pct,paper_long_short_gross_realized_pnl_usd,paper_long_short_net_realized_return_pct,paper_long_short_net_realized_pnl_usd,cash_long_only_status,cash_long_only_trade_executed,cash_long_only_entry_timestamp,cash_long_only_entry_price,cash_long_only_exit_timestamp,cash_long_only_exit_price,cash_long_only_exit_reason,cash_long_only_position_size_shares,cash_long_only_r_multiple,cash_long_only_mfe_pct,cash_long_only_mae_pct,cash_long_only_gross_realized_return_pct,cash_long_only_gross_realized_pnl_usd,cash_long_only_net_realized_return_pct,cash_long_only_net_realized_pnl_usd
orb_v1.0,2024-07-19,1,CRWD,BBG00BLYKRZ7,15.501306246332462,14,LONG,True,SELECTED,True,False,False,False,2617111.0,168831.64285714287,3547260.5,13.553378571428567,294.51,299.4,290.1001,298.62,True,TRIGGERED,True,2024-07-19T09:35:00-04:00,299.4,2024-07-19T09:36:00-04:00,298.04466214285713,STOP,18,-0.9999999999999896,0.4542418169672713,-1.135571142284575,-0.45268465502432953,-24.396081428571165,-0.6522874145910821,-35.153073347142595,TRIGGERED,True,2024-07-19T09:35:00-04:00,299.4,2024-07-19T09:36:00-04:00,298.04466214285713,STOP,18,-0.9999999999999896,0.4542418169672713,-1.135571142284575,-0.45268465502432953,-24.396081428571165,-0.6522874145910821,-35.153073347142595,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,2,SGRY,BBG009T0TKW7,12.234897305445637,14,SHORT,True,SELECTED,False,False,False,False,185516.0,15162.857142857143,1296328.857142857,1.4964214285714286,30.41,30.5,29.27,29.58,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-07-19T10:14:00-04:00,29.27,2024-07-19T10:14:00-04:00,29.535,STOP,167,-1.7708915078353633,0.06832934745473035,-0.922446190638878,-0.9053638537751985,-44.255000000000095,-1.1068363512128478,-54.103157000000095,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,3,WRB,BBG001S5P463,9.338141054504717,14,SHORT,True,SELECTED,False,False,False,False,185168.0,19829.214285714286,1273088.857142857,3.0514285714285703,55.55,55.75,54.55,54.55,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-07-19T09:35:00-04:00,54.48,2024-07-19T15:59:00-04:00,51.55,SESSION_END,81,9.602059925093634,5.635095447870779,-0.018355359765060787,5.378120411160058,237.32999999999998,5.202118208516886,229.563234,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,4,NFLX,BBG001SF6L46,9.175507333154922,14,LONG,True,SELECTED,True,False,False,False,1021232.0,111299.78571428571,3231148.214285714,15.122635714285698,660.64,678.97,659.87,669.505,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-07-19,5,HE,BBG001S5RV43,9.008822160228458,14,LONG,True,SELECTED,False,True,True,False,1696071.0,188267.7857142857,7387517.142857143,0.8445714285714286,17.62,18.19,17.34,17.685,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-07-19,6,S,BBG00B6F2F27,8.637592834492157,14,SHORT,True,SELECTED,False,True,False,False,1135456.0,131455.14285714287,4778901.642857143,0.7896357142857146,22.45,22.49,21.3,21.755,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,7,WAL,BBG001SLM522,8.360390543627085,14,LONG,True,SELECTED,False,False,False,False,193214.0,23110.64285714286,1267120.5714285714,2.529999999999998,72.6,76.24,72.29,75.6,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,8,TRV,BBG001S5R103,7.75457401039108,14,SHORT,True,SELECTED,True,False,False,False,148828.0,19192.285714285714,1231434.857142857,4.046592857142857,214.33,215.26,207.99,209.455,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,9,MGA,BBG001S5SY91,6.872303181480023,14,SHORT,True,SELECTED,False,False,False,False,157039.0,22851.0,1145495.9285714286,0.9882142857142847,44.19,44.99,43.63,44.095,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,10,PPG,BBG001S5VC13,6.825679210764786,14,SHORT,True,SELECTED,True,False,False,False,114061.0,16710.571428571428,1464964.0,2.169557142857141,127.5,127.8,127.0,127.34,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,11,AXP,BBG001S5P034,6.623095986054036,14,SHORT,True,SELECTED,True,False,False,False,422264.0,63756.28571428572,2595748.785714286,4.235199999999996,241.8,242.37,238.39,239.86,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,12,MMC,BBG001S5T7M4,6.061133437013997,14,LONG,True,SELECTED,True,False,False,False,173987.0,28705.35714285714,1939710.2857142857,2.7133571428571406,219.49,220.95,219.19,220.69,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-07-19,13,EIX,BBG001S7MY75,5.918094029209786,14,SHORT,True,SELECTED,True,False,False,False,111231.0,18795.071428571428,1852994.2857142857,1.3167857142857156,75.35,75.35,74.72,74.81,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-19,14,CMA,BBG001S6PXB1,5.752127939499664,14,LONG,True,SELECTED,False,True,False,False,210797.0,36646.78571428572,2265407.0714285714,1.6717857142857133,50.27,51.0,49.8898,50.6,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
