trading_date,ticker,stable_security_id,premarket_real_bars_60m,scorable,open_0930,close,day_mfe_pct,close_vs_open_pct,top_10_mover,realized_return_pct
2024-04-17,AA,BBG00B3T3HF1,43,true,37.160000,35.570000,0.861141,-4.278794,false,0.000000
2024-04-17,AAL,BBG005P7Q907,48,true,13.450000,13.890000,3.866171,3.271375,false,0.000000
2024-04-17,AAOI,BBG001SG47G4,3,false,12.040000,11.980000,9.634551,-0.498339,false,0.000000
2024-04-17,AAON,BBG001S6CZK0,0,false,88.860000,86.360000,0.000000,-2.813414,false,0.000000
2024-04-17,AAP,BBG001SD2SB2,0,false,72.780000,74.050000,2.356417,1.744985,false,0.000000
2024-04-17,AAT,BBG001TCBJS5,0,false,20.430000,20.460000,0.978953,0.146843,false,0.000000
2024-04-17,AB,BBG001S5N9S0,0,false,32.930000,32.450000,1.184330,-1.457637,false,0.000000
2024-04-17,ABCB,BBG001S80PX7,0,false,44.670000,44.500000,1.119319,-0.380569,false,0.000000
2024-04-17,ABCL,BBG00LLW2MH0,2,false,4.060000,3.930000,2.216749,-3.201970,false,0.000000
2024-04-17,ABG,BBG001S9B5H5,0,false,218.240000,211.680000,0.004582,-3.005865,false,0.000000
2024-04-17,ABL,BBG00VY1KBC1,0,false,11.950000,11.660000,1.087866,-2.426778,false,0.000000
2024-04-17,ABM,BBG001S5N9B8,0,false,44.670000,43.650000,0.604433,-2.283412,false,0.000000
2024-04-17,ABR,BBG001SJP3G4,7,false,12.250000,12.150000,0.571429,-0.816327,false,0.000000
2024-04-17,ABSI,BBG011N54DC3,0,false,5.400000,5.280000,3.148148,-2.222222,false,0.000000
2024-04-17,ABUS,BBG001S6RSK0,3,false,2.910000,2.785000,0.951890,-4.295533,false,0.000000
2024-04-17,AC,BBG008NZ8QB1,0,false,32.480000,32.400000,0.000000,-0.246305,false,0.000000
2024-04-17,ACA,BBG00JGMWGB9,0,false,79.480000,76.870000,0.251636,-3.283845,false,0.000000
2024-04-17,ACAD,BBG001SB06N3,0,false,17.250000,17.200000,0.000000,-0.289855,false,0.000000
2024-04-17,ACB,BBG001SV77D1,12,true,5.770000,5.830000,6.759099,1.039861,false,0.000000
2024-04-17,ACCD,BBG00S2L1ZR1,0,false,8.520000,8.710000,3.286385,2.230047,false,0.000000
2024-04-17,ACCO,BBG001SPBTK3,0,false,5.000000,4.840000,0.000000,-3.200000,false,0.000000
2024-04-17,ACDC,BBG013PRYQC7,0,false,7.890000,7.485000,2.724968,-5.133080,false,0.000000
2024-04-17,ACEL,BBG00GX221Z0,0,false,11.390000,11.275000,0.790167,-1.009658,false,0.000000
2024-04-17,ACGLN,0000947484,0,false,19.310000,19.430000,1.087519,0.621440,false,0.000000
2024-04-17,ACHC,BBG001SNNWL7,0,false,71.210000,70.250000,0.631934,-1.348125,false,0.000000
2024-04-17,ACHR,BBG00XRTC929,12,true,3.910000,3.785000,0.767263,-3.196931,false,0.000000
2024-04-17,ACI,BBG009KG1741,0,false,20.220000,20.425000,1.384768,1.013848,false,0.000000
