trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct
2024-04-17,HOOD,BBG008NMBXP6,true,16,53,17.310000,17.370000,943405.616200,256607707.895500,14969375848.769999,0.174671,0,-0.013742,0,-0.011370,0,,,-7.163719,0,-1.833974,0,,,0.346620,0,-0.300771,0,38.461538,0,0,0,0.336522,0,33.333333,0,23.076923,0,,,5.594949,2,1.675332,0,256607707.895500,4,943405.616200,2,8,10.526316,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,17.380000,17.450000,16.460000,17.080000,0.402762,-5.293441,-1.726122,2024-04-17T09:31:00-04:00,0.402762,-0.943613,false,,0.000000,,,,,,
2024-04-17,IBRX,BBG007T9DYX8,true,10,13,4.920000,5.028400,64153.492100,24191287.517500,3285110410.560000,0.960998,0,,,,,,,,,,,,,2.203252,2,0.311707,1,58.333333,1,0,0,0.299662,0,,,,,,,11.778891,4,3.237805,1,24191287.517500,2,64153.492100,0,11,14.473684,4,8.333333,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,5.090000,5.425000,4.765000,5.250000,6.581532,-6.385069,3.143418,2024-04-17T13:57:00-04:00,0.392927,-2.357564,false,,0.000000,,,,,,
2024-04-17,INSP,BBG00209SZK5,true,19,37,221.630000,222.000000,8824109.920000,102228951.068500,6543446008.070000,736.545616,4,,,,,,,,,,,,,0.166945,0,4.603366,4,47.222222,0,0,0,1.680165,3,,,,,,,4.813389,2,8.121644,2,102228951.068500,4,8824109.920000,4,23,30.263158,11,22.916667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,227.990000,248.500000,227.000000,243.510000,8.996009,-0.434230,6.807316,2024-04-17T15:55:00-04:00,6.570464,1.550507,false,,0.000000,,,,,,
2024-04-17,IONQ,BBG00XZP0LC3,false,39,136,7.520000,7.630000,1747159.476700,47507557.833000,1539378682.240000,0.905600,0,0.038816,4,0.019933,4,0.005156,0,15.815831,4,4.582278,4,-3.092960,0,1.462766,1,0.522952,2,31.851852,0,2,2,0.455702,0,80.000000,4,68.750000,3,61.290323,2,6.792553,2,2.393617,0,47507557.833000,3,1747159.476700,3,38,50.000000,21,43.750000,alpha_v1.1_19m,43.750000,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,7.550000,7.790000,7.265000,7.270000,3.178808,-3.774834,-3.708609,2024-04-17T09:37:00-04:00,3.178808,1.854305,false,,0.000000,,,,,,
2024-04-17,IZM,0001854572,false,60,188,51.020000,11.380000,44310651.257633,33960945.336000,529085461.160000,87.275609,4,-5.477044,0,-3.189765,0,-1.887839,0,3.092571,4,3.020601,4,2.713639,4,-77.695022,0,-64.012120,0,43.315508,0,0,0,11.794049,4,17.798060,0,27.552276,0,32.570769,0,8.811628,3,175.480204,4,33960945.336000,3,44310651.257633,4,34,44.736842,20,41.666667,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,true,8,7.500000,8.520000,3.660000,6.010000,13.600000,-51.200000,-19.866667,2024-04-17T11:10:00-04:00,0.000000,-38.533333,false,,0.000000,,,,,,
2024-04-17,JBLU,BBG001S9YPC1,true,10,14,6.530000,6.669000,41512.039133,73606825.256000,2176379298.780000,0.169358,0,,,,,,,,,,,,,2.128637,2,0.504010,2,61.538462,2,0,0,0.362866,0,,,,,,,4.413914,2,1.535988,0,73606825.256000,4,41512.039133,0,12,15.789474,6,12.500000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,6.680000,6.980100,6.550000,6.850000,4.492515,-1.946108,2.544910,2024-04-17T09:46:00-04:00,4.492515,2.320359,false,,0.000000,,,,,,
2024-04-17,JOBY,0001819848,true,12,45,4.600000,4.640000,222636.715867,21833652.007500,3203069447.000000,0.494687,0,,,,,,,,,,,,,0.869565,0,0.179128,0,29.545455,0,0,0,0.372285,0,,,,,,,4.027795,2,1.330435,0,21833652.007500,2,222636.715867,0,4,5.263158,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.630000,4.720000,4.610000,4.610000,1.943844,-0.431965,-0.431965,2024-04-17T09:34:00-04:00,1.943844,0.647948,false,,0.000000,,,,,,
2024-04-17,KGC,BBG001S5R0C2,true,16,25,6.310000,6.340000,200692.249933,101987706.833000,7746786999.999999,0.581494,0,0.019832,1,0.014842,0,,,8.291458,4,-0.584151,0,,,0.475436,0,0.132905,0,20.833333,0,1,1,0.359948,0,79.644269,4,66.447368,3,,,3.574145,1,1.267829,0,101987706.833000,4,200692.249933,0,18,23.684211,6,12.500000,alpha_v1.1_19m,20.833333,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,6.330000,6.520000,6.310000,6.420000,3.001580,-0.315956,1.421801,2024-04-17T09:51:00-04:00,3.001580,2.764613,false,,0.000000,,,,,,
2024-04-17,KNX,BBG001T9BTS0,true,13,18,50.780000,45.990000,1641397.890000,95236034.520500,8194317820.000000,4.227026,4,-0.013658,0,-0.013658,0,,,6.639359,4,6.639359,4,,,-9.432848,0,-1.850142,0,23.529412,0,0,0,4.751951,4,37.842190,0,37.842190,0,,,2.360322,1,9.688854,2,95236034.520500,4,1641397.890000,3,26,34.210526,16,33.333333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,46.015000,49.360000,45.790000,48.520000,7.269369,-0.488971,5.443877,2024-04-17T11:27:00-04:00,7.030316,6.139302,false,,0.000000,,,,,,
2024-04-17,LAZR,BBG00MS90LM0,true,13,29,1.330000,1.360000,42956.187567,13877351.316250,534600243.100000,0.359967,0,,,0.052503,3,,,,,7.783175,4,,,2.255639,2,-0.153337,0,28.571429,0,1,1,0.620573,0,,,60.000000,2,,,14.637487,4,6.015038,2,13877351.316250,2,42956.187567,0,20,26.315789,10,20.833333,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,1.350000,1.360000,1.220000,1.250000,0.740741,-9.629630,-7.407407,2024-04-17T09:30:00-04:00,0.740741,-1.851852,false,,0.000000,,,,,,
