trading_date,ticker,stable_security_id,premarket_real_bars_60m,scorable,open_0930,close,day_mfe_pct,close_vs_open_pct,top_10_mover,realized_return_pct
2024-04-19,AA,BBG00B3T3HF1,8,false,35.200000,35.530000,3.522727,0.937500,false,0.000000
2024-04-19,AAL,BBG005P7Q907,34,true,13.880000,14.100000,2.845821,1.585014,false,0.000000
2024-04-19,AAOI,BBG001SG47G4,2,false,11.580000,12.120000,7.426598,4.663212,false,0.000000
2024-04-19,AAON,BBG001S6CZK0,0,false,84.920000,85.430000,2.154969,0.600565,false,0.000000
2024-04-19,AAP,BBG001SD2SB2,0,false,77.110000,78.710000,2.178706,2.074958,false,0.000000
2024-04-19,AAT,BBG001TCBJS5,0,false,20.480000,20.981000,2.685547,2.446289,false,0.000000
2024-04-19,AB,BBG001S5N9S0,0,false,32.460000,33.060000,2.834258,1.848429,false,0.000000
2024-04-19,ABCB,BBG001S80PX7,0,false,44.560000,46.330000,3.972172,3.972172,false,0.000000
2024-04-19,ABCL,BBG00LLW2MH0,0,false,3.850000,3.880000,2.857143,0.779221,false,0.000000
2024-04-19,ABG,BBG001S9B5H5,0,false,210.920000,215.240000,2.152475,2.048170,false,0.000000
2024-04-19,ABL,BBG00VY1KBC1,0,false,11.870000,11.920000,0.421230,0.421230,false,0.000000
2024-04-19,ABM,BBG001S5N9B8,0,false,43.730000,44.320000,1.806540,1.349188,false,0.000000
2024-04-19,ABR,BBG001SJP3G4,2,false,12.430000,12.630000,2.373290,1.609010,false,0.000000
2024-04-19,ABSI,BBG011N54DC3,0,false,4.950000,4.780000,1.818182,-3.434343,false,0.000000
2024-04-19,ABUS,BBG001S6RSK0,0,false,2.710000,2.730000,3.690037,0.738007,false,0.000000
2024-04-19,AC,BBG008NZ8QB1,0,false,32.290000,32.520000,0.712295,0.712295,false,0.000000
2024-04-19,ACA,BBG00JGMWGB9,0,false,75.590000,75.810000,1.613970,0.291044,false,0.000000
2024-04-19,ACAD,BBG001SB06N3,0,false,16.980000,16.830000,1.855124,-0.883392,false,0.000000
2024-04-19,ACB,BBG001SV77D1,19,true,6.280000,6.455000,7.882166,2.786624,false,0.000000
2024-04-19,ACCD,BBG00S2L1ZR1,0,false,9.080000,9.130000,4.295154,0.550661,false,0.000000
2024-04-19,ACCO,BBG001SPBTK3,0,false,4.840000,4.920000,2.685950,1.652893,false,0.000000
2024-04-19,ACDC,BBG013PRYQC7,0,false,7.760000,8.110000,5.025773,4.510309,false,0.000000
2024-04-19,ACEL,BBG00GX221Z0,0,false,11.240000,11.380000,1.690391,1.245552,false,0.000000
2024-04-19,ACGLN,0000947484,0,false,19.320000,19.260000,0.207039,-0.310559,false,0.000000
2024-04-19,ACHC,BBG001SNNWL7,0,false,70.730000,70.090000,0.000000,-0.904849,false,0.000000
2024-04-19,ACHR,BBG00XRTC929,18,true,3.730000,3.655000,1.608579,-2.010724,false,0.000000
2024-04-19,ACI,BBG009KG1741,0,false,20.460000,20.350000,0.048876,-0.537634,false,0.000000
2024-04-19,ACIC,BBG001T09W05,0,false,10.270000,10.620000,3.602726,3.407984,false,0.000000
2024-04-19,ACIW,BBG001S9KLL5,0,false,31.450000,31.980000,2.877583,1.685215,false,0.000000
2024-04-19,ACLS,BBG001SF8W86,4,false,98.000000,94.720000,1.091735,-3.346939,false,0.000000
2024-04-19,ACLX,BBG00QHJM4W4,0,false,54.230000,51.610000,1.641158,-4.831274,false,0.000000
2024-04-19,ACM,BBG001SKTTF1,0,false,93.250000,93.340000,0.439678,0.096515,false,0.000000
2024-04-19,ACMR,BBG00HPSG942,2,false,27.000000,25.000000,0.782963,-7.407407,false,0.000000
2024-04-19,ACRE,BBG0022MMR46,1,false,6.380000,6.555000,3.134796,2.742947,false,0.000000
2024-04-19,ACT,BBG00WSNP4S2,0,false,29.510000,29.780000,1.050491,0.914944,false,0.000000
2024-04-19,ACTG,BBG001SJLJT9,0,false,4.820000,4.880000,2.074689,1.244813,false,0.000000
2024-04-19,ACVA,BBG00G5JGQ75,0,false,17.180000,17.315000,1.979045,0.785797,false,0.000000
2024-04-19,ADC,BBG001S6RY81,0,false,55.840000,56.540000,2.148997,1.253582,false,0.000000
2024-04-19,ADCT,0001771910,1,false,4.760000,4.730000,3.361345,-0.630252,false,0.000000
2024-04-19,ADEA,BBG00RBFBL78,0,false,9.700000,9.960000,3.041237,2.680412,false,0.000000
2024-04-19,ADMA,BBG002NCK5N4,0,false,6.199900,6.270000,1.453249,1.130663,false,0.000000
2024-04-19,ADNT,0001670541,0,false,27.880000,28.840000,3.658537,3.443329,false,0.000000
2024-04-19,ADPT,BBG001V0GG18,1,false,2.310000,2.420000,7.350649,4.761905,false,0.000000
2024-04-19,ADSE,0001879248,0,false,10.790000,10.655000,0.092678,-1.251158,false,0.000000
2024-04-19,ADT,BBG001S6VGG6,0,false,6.170000,6.190000,1.053485,0.324149,false,0.000000
2024-04-19,ADTN,BBG0169CH7Y8,0,false,4.690000,4.670000,2.771855,-0.426439,false,0.000000
