trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,keyword_sentiment_hint,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-06-04,AA,BBG00B3T3HF1,true,17,33,44.010000,43.100000,713663.527767,219698631.127500,7854548671.080000,0.317151,0,-0.014058,0,,,,,5.427130,4,,,,,-2.067712,0,-0.014002,0,34.375000,0,0,0,0.556241,0,46.808511,0,,,,,,,,,-0.752651,0,GUIDANCE,4,SINGLE_SOURCE,1,1064.600000,1,3.901110,1,1.908657,0,219698631.127500,4,713663.527767,2,17,17.000000,17.000000,14.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,1,AVAILABLE,1,GUIDANCE,HIGH_QUALITY_WIRE,SINGLE_SOURCE,1064.600000,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,43.010000,43.279800,41.280000,42.000000,0.627296,-4.022320,-2.348291,2024-06-04T09:30:00-04:00,0.627296,-2.104162,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AAL,BBG005P7Q907,false,39,120,11.530000,11.530000,3282915.383400,488721089.239500,7535322541.500000,0.907370,0,-0.003665,0,-0.005000,0,-0.001932,0,1.419693,3,1.173706,3,2.000037,4,0.000000,0,0.049123,0,28.571429,0,0,0,0.305292,0,50.000000,1,45.454545,0,47.621313,0,-0.576712,0,0.698089,0,-0.121378,0,ANALYST_ACTION,2,SINGLE_SOURCE,1,,0,4.416987,2,0.954033,0,488721089.239500,4,3282915.383400,4,24,24.000000,24.000000,20.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,10,20.833333,alpha_v1.3_25m,,false,2,AVAILABLE,2,ANALYST_ACTION,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,11.540000,11.790000,11.480000,11.510000,2.166378,-0.519931,-0.259965,2024-06-04T10:20:00-04:00,1.386482,1.126516,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,ACHR,BBG00XRTC929,true,12,28,3.300000,3.290000,53605.818000,18483049.225000,992566433.100000,0.330769,0,,,,,,,,,,,,,-0.303030,0,-0.163020,0,22.222222,0,0,0,0.393365,0,,,,,,,0.054562,0,0.395059,0,-0.752651,0,OTHER,1,SINGLE_SOURCE,1,,0,5.746537,2,2.142424,0,18483049.225000,2,53605.818000,0,6,6.000000,6.000000,5.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.250000,3.300000,3.240000,3.250000,1.538462,-0.307692,0.000000,2024-06-04T09:32:00-04:00,1.538462,0.461538,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AFMD,0001608390,false,36,104,7.330000,7.200000,814978.320333,11634872.969750,1094657325.550000,10.178566,4,-0.063136,0,0.241585,4,0.112843,4,-10.938587,0,-1.278469,0,-0.804094,0,-1.773533,0,1.649035,3,40.776699,0,0,0,1.198441,1,38.948919,0,60.993054,2,53.314276,1,,,,,-0.752651,0,OTHER,1,SINGLE_SOURCE,1,,0,8.679692,3,10.879945,3,11634872.969750,2,814978.320333,2,31,31.000000,31.000000,25.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,16,33.333333,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,7.330000,8.190000,6.690000,6.795000,11.732606,-8.731241,-7.298772,2024-06-04T09:35:00-04:00,11.732606,4.223738,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AG,BBG001SGV444,true,20,57,7.090000,6.910000,598279.380000,60559054.034500,2034414008.430000,0.699535,0,0.001951,0,0.012026,0,0.011180,0,-35.979081,0,-1.665736,0,2.149684,4,-2.538787,0,0.037334,0,26.785714,0,1,1,0.972528,0,50.000000,1,50.000000,1,75.000000,4,,,,,-0.752651,0,,0,UNVERIFIED,0,,0,4.962019,2,4.372355,1,60559054.034500,4,598279.380000,2,20,20.000000,20.000000,16.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,5,10.416667,alpha_v1.3_25m,18.750000,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,6.920000,6.960000,6.620000,6.640000,0.578035,-4.335260,-4.046243,2024-06-04T09:31:00-04:00,0.578035,-3.684971,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AGNC,BBG001T074G2,true,15,34,9.720000,9.680000,678853.660533,96368034.569000,6523148949.480000,0.775171,0,-0.009441,0,,,,,28.483187,4,,,,,-0.411523,0,0.042050,0,27.272727,0,0,0,0.754144,0,40.000000,0,,,,,-0.310287,0,0.020142,0,-0.121378,0,OTHER,1,SINGLE_SOURCE,1,,0,1.318342,0,0.925926,0,96368034.569000,4,678853.660533,2,12,12.000000,12.000000,10.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,4,8.333333,alpha_v1.3_25m,,false,2,AVAILABLE,2,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,9.680000,9.750000,9.640000,9.715000,0.723140,-0.413223,0.361570,2024-06-04T14:49:00-04:00,0.103306,0.103306,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AI,BBG00Y6G6Y84,true,21,63,29.460000,28.960000,2106250.820800,198545010.424000,3531228703.620000,0.468003,0,-0.008181,0,-0.000146,0,0.003672,0,2.624251,4,3.125414,4,1.034563,3,-1.697217,0,0.198467,0,43.548387,0,1,1,0.524460,0,52.310536,1,58.660508,2,50.968242,1,-0.113193,0,-0.831372,0,-0.752651,0,GUIDANCE,4,SINGLE_SOURCE,1,35.000000,4,5.157720,2,2.443992,0,198545010.424000,4,2106250.820800,3,34,34.000000,34.000000,28.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,12,25.000000,alpha_v1.3_25m,,false,5,AVAILABLE,5,GUIDANCE,OTHER,SINGLE_SOURCE,35.000000,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,28.880000,30.379500,28.772000,29.670000,5.192175,-0.373961,2.735457,2024-06-04T09:37:00-04:00,5.192175,1.523546,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,ALT,BBG001SNS461,true,13,22,7.490000,7.530000,177440.154867,21446686.859500,402429243.790000,0.982981,0,,,,,,,,,,,,,0.534045,0,-0.472872,0,33.333333,0,0,0,0.698804,0,,,,,,,2.034703,3,-0.748006,0,-0.752651,0,,0,UNVERIFIED,0,,0,7.965669,3,5.204272,1,21446686.859500,2,177440.154867,0,9,9.000000,9.000000,7.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,7.480000,7.939900,7.300000,7.375000,6.148396,-2.406417,-1.403743,2024-06-04T10:20:00-04:00,2.934492,2.673797,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,ALTM,0001977303,true,10,13,4.290000,4.270000,74324.305600,36192816.692500,771384900.000000,1.453254,2,,,,,,,,,,,,,-0.466200,0,-0.477765,0,8.333333,0,0,0,0.207622,0,,,,,,,,,,,-0.752651,0,,0,UNVERIFIED,0,,0,5.894106,2,1.020979,0,36192816.692500,3,74324.305600,0,7,7.000000,7.000000,5.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,2,4.166667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.240000,4.270000,4.180000,4.200000,0.707547,-1.415094,-0.943396,2024-06-04T14:25:00-04:00,0.471698,-0.353774,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AMC,BBG001SZYYL4,false,60,289,4.810000,4.649700,13138478.325067,661196266.241000,1192669956.920000,0.201230,0,-0.060099,0,0.014289,0,-0.018262,0,-2.307337,0,-2.386824,0,-0.654498,0,-3.332640,0,-0.700102,0,34.027778,0,0,0,0.512355,0,33.147942,0,55.122456,2,43.039926,0,,,,,-0.752651,0,GUIDANCE,4,SINGLE_SOURCE,1,30.000000,4,24.316899,4,9.355509,2,661196266.241000,4,13138478.325067,4,25,25.000000,25.000000,20.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,4,AVAILABLE,4,GUIDANCE,OTHER,SINGLE_SOURCE,30.000000,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,4.670000,4.910000,4.570000,4.780000,5.139186,-2.141328,2.355460,2024-06-04T10:21:00-04:00,3.426124,1.605996,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AMCR,0001748790,true,13,17,10.210000,10.070000,607667.783333,93764785.352000,14756954194.520000,40.160325,4,,,,,,,,,,,,,-1.371205,0,0.040819,0,31.250000,0,0,0,1.762756,3,,,,,,,-0.449889,0,-0.673115,0,-0.248200,0,,0,UNVERIFIED,0,,0,1.759480,0,2.840353,0,93764785.352000,4,607667.783333,2,13,13.000000,13.000000,10.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,7,14.583333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,10.150000,10.260000,10.130000,10.175000,1.083744,-0.197044,0.246305,2024-06-04T10:17:00-04:00,0.935961,0.837438,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,ANNX,BBG007QVDFH1,false,60,289,4.580000,6.250000,75148201.857033,7596201.989500,358494851.300000,9131.626447,4,-0.115199,0,-0.315571,0,-0.221212,0,-6.246801,0,-2.525398,0,-1.535092,0,36.462882,4,-3.224772,0,45.833333,0,0,0,9.366619,4,31.696156,0,34.286597,0,45.859745,0,2.034703,3,35.180831,4,-0.752651,0,FDA_REGULATORY,4,SINGLE_SOURCE,1,1005.000000,1,8.055209,3,74.235808,4,7596201.989500,1,75148201.857033,4,37,37.000000,37.000000,30.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,12,25.000000,alpha_v1.3_25m,,false,1,AVAILABLE,1,FDA_REGULATORY,OTHER,SINGLE_SOURCE,1005.000000,UNKNOWN,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,true,4,6.030000,7.140000,5.520000,5.980000,18.407960,-8.457711,-0.829187,2024-06-04T09:41:00-04:00,18.407960,1.658375,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,ASTS,BBG00Q402TS1,true,18,50,8.380000,8.270000,487244.457600,121983740.964000,755130850.400000,0.069470,0,0.047315,2,0.019144,1,,,1.806966,3,3.855496,4,,,-1.312649,0,0.144092,0,28.571429,0,2,2,0.151960,0,57.422803,2,52.726281,1,,,0.054562,0,-0.614560,0,-0.752651,0,OTHER,1,SINGLE_SOURCE,1,,0,14.366689,4,2.386635,0,121983740.964000,4,487244.457600,1,26,26.000000,26.000000,21.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,12,25.000000,alpha_v1.3_25m,33.333333,false,2,AVAILABLE,2,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,8.360000,8.700000,7.920000,8.690000,4.066986,-5.263158,3.947368,2024-06-04T13:11:00-04:00,2.870813,-2.511962,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AU,0001973832,true,24,73,24.390000,23.480000,1057602.203333,35699154.276500,10236081589.380001,1.259769,2,-0.051976,0,-0.007279,0,0.001038,0,-9.181498,0,1.884099,3,-0.206900,0,-3.731037,0,-0.063680,0,41.666667,0,0,0,1.309155,2,22.727273,0,51.219512,1,46.666667,0,,,,,-0.248200,0,,0,UNVERIFIED,0,,0,3.251684,1,3.485035,1,35699154.276500,3,1057602.203333,3,16,16.000000,16.000000,13.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,7,14.583333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,23.550000,23.610000,22.870000,23.510000,0.254777,-2.887473,-0.169851,2024-06-04T09:30:00-04:00,0.254777,-2.123142,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,AX,BBG001SLZ724,false,55,75,52.460000,44.050000,11774533.145333,29169849.691000,3028629480.820000,53644.200000,4,-0.054127,0,-0.033352,0,0.042367,2,11.812925,4,-0.533540,0,-2.728537,0,-16.031262,0,0.344828,1,40.540541,0,0,0,7.297630,4,43.150685,0,47.240488,0,50.000000,1,0.320986,0,-15.599597,0,-0.752651,0,,0,UNVERIFIED,0,,0,3.276769,1,20.034312,4,29169849.691000,3,11774533.145333,4,28,28.000000,28.000000,23.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,15,31.250000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,true,7,44.100000,50.350000,44.100000,50.250000,14.172336,0.000000,13.945578,2024-06-04T15:58:00-04:00,5.714286,4.716553,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-06-04,BB,BBG001S60618,true,12,37,2.790000,2.800000,170515.201100,41861729.253500,1633129091.910000,0.072121,0,,,,,,,,,,,,,0.358423,0,0.593964,2,27.777778,0,0,0,0.562621,0,,,,,,,-0.113193,0,1.224268,0,-0.752651,0,,0,UNVERIFIED,0,,0,6.976190,2,3.225806,1,41861729.253500,3,170515.201100,0,8,8.000000,8.000000,6.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,2,4.166667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,2.760000,2.780000,2.700000,2.720000,0.724638,-2.173913,-1.449275,2024-06-04T09:30:00-04:00,0.724638,-0.369565,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
