trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-05-23,AA,BBG00B3T3HF1,true,12,27,42.150000,42.300000,2095996.252733,221826558.937000,7522590922.200000,1.692595,3,,,,,,,,,,,,,0.355872,0,0.390027,1,53.846154,1,0,0,0.625864,0,,,,,,,3.617912,1,2.230130,0,221826558.937000,4,2095996.252733,3,13,17.105263,5,10.416667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,42.200000,42.255400,40.330000,41.045000,0.131280,-4.431280,-2.736967,2024-05-23T09:30:00-04:00,0.131280,-1.943128,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,AAL,BBG005P7Q907,true,29,48,14.100000,14.178200,1129786.418300,398090959.774500,9214921755.000000,0.283161,0,0.000645,0,-0.000752,0,0.002616,0,4.752972,4,0.840372,2,-3.358855,0,0.554610,0,0.041718,0,40.425532,0,1,1,0.270390,0,38.610039,0,45.523520,0,47.523892,0,3.009119,1,0.780142,0,398090959.774500,4,1129786.418300,3,15,19.736842,7,14.583333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,14.130000,14.135000,13.720000,13.830000,0.035386,-2.901628,-2.123142,2024-05-23T09:30:00-04:00,0.035386,-1.239915,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,ACHR,BBG00XRTC929,true,20,50,3.420000,3.469500,186638.104300,16020732.082000,1028659757.940000,1.231477,1,,,0.006906,0,0.003784,0,,,14.114609,4,3.930057,4,1.447368,1,0.554061,2,32.653061,0,2,2,0.445747,0,,,60.084926,2,53.790902,1,6.571220,2,2.339181,0,16020732.082000,2,186638.104300,0,21,27.631579,14,29.166667,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.420000,3.440000,3.235000,3.285000,0.584795,-5.409357,-3.947368,2024-05-23T13:39:00-04:00,0.292398,-2.485380,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,AFRM,BBG00Y7BP8Z0,true,17,39,30.610000,30.988200,893447.902133,243316167.449000,9236064700.139999,0.268761,0,,,,,,,,,,,,,1.235544,1,0.253626,1,42.105263,0,0,0,0.181314,0,,,,,,,8.218556,3,1.226397,0,243316167.449000,4,893447.902133,2,11,14.473684,2,4.166667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,30.740000,30.920000,29.360000,29.670000,0.585556,-4.489265,-3.480807,2024-05-23T09:30:00-04:00,0.585556,-2.342225,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,AG,BBG001SGV444,true,29,67,7.210000,7.200000,1172036.264067,62639377.881500,2068846967.670000,1.556595,3,0.048060,2,0.010568,0,-0.000995,0,4.711362,4,-3.858698,0,0.289248,1,-0.138696,0,0.678318,2,34.848485,0,1,1,0.450110,0,100.000000,4,64.285714,3,54.056247,1,5.496830,2,2.219140,0,62639377.881500,4,1172036.264067,3,30,39.473684,13,27.083333,alpha_v1.1_19m,29.166667,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,7.190000,7.310000,6.995000,7.040000,1.668985,-2.712100,-2.086231,2024-05-23T09:32:00-04:00,1.668985,-0.417246,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,AGNC,BBG001T074G2,true,20,43,9.770000,9.830000,526490.748667,100053488.023500,6556704242.429999,0.659581,0,0.004749,0,,,0.003462,0,-16.601593,0,,,1.487572,3,0.614125,0,0.200547,0,38.095238,0,1,1,0.679542,0,60.000000,2,,,55.559674,2,1.238485,0,0.818833,0,100053488.023500,4,526490.748667,2,14,18.421053,4,8.333333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,9.800000,9.810000,9.540000,9.570000,0.102041,-2.653061,-2.346939,2024-05-23T09:30:00-04:00,0.102041,-1.173469,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,AI,BBG00Y6G6Y84,false,46,89,24.880000,25.420000,3615568.408133,99757819.499500,2982246101.360000,2.089380,4,-0.025844,0,-0.030875,0,-0.017474,0,-3.530133,0,-1.364316,0,0.972859,2,2.170418,2,-0.622371,0,36.363636,0,0,0,0.788583,0,35.215849,0,33.942192,0,42.921607,0,4.300643,2,2.974277,0,99757819.499500,4,3615568.408133,4,18,23.684211,8,16.666667,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,25.280000,25.500000,23.850000,23.960000,0.870253,-5.656646,-5.221519,2024-05-23T09:30:00-04:00,0.870253,-4.272152,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,AM,BBG00GBNZ4N9,false,30,30,14.670000,14.200000,639328.697900,35892443.040000,7037389710.000000,44.368484,4,-0.142009,0,-0.081221,0,-0.091192,0,-8.947308,0,0.364915,1,1.714713,3,-3.203817,0,-1.690570,0,13.793103,0,0,0,2.334357,4,0.000000,0,15.124192,0,13.868389,0,1.251339,0,3.209952,1,35892443.040000,3,639328.697900,2,18,23.684211,12,25.000000,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,14.240000,14.620000,14.230000,14.410000,2.668539,-0.070225,1.193820,2024-05-23T09:42:00-04:00,2.668539,1.615169,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,AMC,BBG001SZYYL4,false,60,239,5.060000,5.040000,6540939.412767,585537965.797500,1254659039.920000,0.109794,0,0.111428,4,0.068412,4,0.001505,0,-2.295706,0,1.551565,3,3.137651,4,-0.395257,0,1.410193,3,32.773109,0,2,2,0.208539,0,72.686025,4,60.540824,2,54.783921,1,23.835404,4,3.557312,1,585537965.797500,4,6540939.412767,4,40,52.631579,20,41.666667,alpha_v1.1_19m,41.666667,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,5.000000,5.180000,4.560000,4.570000,3.600000,-8.800000,-8.600000,2024-05-23T10:07:00-04:00,1.200000,-1.000000,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-23,APLD,BBG001SK4K76,true,15,20,4.240000,4.310000,88326.594067,11849088.890000,450713038.800000,1.171412,1,0.021787,1,-0.103599,0,,,2.819822,4,-1.990948,0,,,1.650943,1,-1.568354,0,36.842105,0,1,1,0.420273,0,50.000000,1,36.956522,0,,,8.107648,3,3.773585,1,11849088.890000,2,88326.594067,0,15,19.736842,8,16.666667,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.400000,4.480000,4.190000,4.245000,1.818182,-4.772727,-3.522727,2024-05-23T11:14:00-04:00,1.590909,-0.852273,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
