orb_version,trading_date,rank,ticker,stable_security_id,relative_volume_open,baseline_sessions_used,direction,selected,selection_status,outside_scout_band,scout_scorable,scout_selected,top_10_mover,opening_volume,opening_volume_baseline,average_daily_volume_14,atr_14_usd,first_candle_open,first_candle_high,first_candle_low,first_candle_close,signal_triggered,paper_long_only_status,paper_long_only_trade_executed,paper_long_only_entry_timestamp,paper_long_only_entry_price,paper_long_only_exit_timestamp,paper_long_only_exit_price,paper_long_only_exit_reason,paper_long_only_position_size_shares,paper_long_only_r_multiple,paper_long_only_mfe_pct,paper_long_only_mae_pct,paper_long_only_gross_realized_return_pct,paper_long_only_gross_realized_pnl_usd,paper_long_only_net_realized_return_pct,paper_long_only_net_realized_pnl_usd,paper_long_short_status,paper_long_short_trade_executed,paper_long_short_entry_timestamp,paper_long_short_entry_price,paper_long_short_exit_timestamp,paper_long_short_exit_price,paper_long_short_exit_reason,paper_long_short_position_size_shares,paper_long_short_r_multiple,paper_long_short_mfe_pct,paper_long_short_mae_pct,paper_long_short_gross_realized_return_pct,paper_long_short_gross_realized_pnl_usd,paper_long_short_net_realized_return_pct,paper_long_short_net_realized_pnl_usd,cash_long_only_status,cash_long_only_trade_executed,cash_long_only_entry_timestamp,cash_long_only_entry_price,cash_long_only_exit_timestamp,cash_long_only_exit_price,cash_long_only_exit_reason,cash_long_only_position_size_shares,cash_long_only_r_multiple,cash_long_only_mfe_pct,cash_long_only_mae_pct,cash_long_only_gross_realized_return_pct,cash_long_only_gross_realized_pnl_usd,cash_long_only_net_realized_return_pct,cash_long_only_net_realized_pnl_usd
orb_v1.0,2024-07-18,1,VIRT,BBG0064N2T87,16.308367591243588,14,SHORT,True,SELECTED,False,False,False,True,251058.0,15394.42857142857,1177619.4285714286,0.564642857142857,25.28,25.75,24.26,24.38,False,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-18,2,DOCS,BBG0026ZJQY6,12.482165550750604,14,LONG,True,SELECTED,False,False,False,False,198544.0,15906.214285714286,1368266.9285714286,0.8205071428571432,26.61,27.22,26.5,27.1768,True,TRIGGERED,True,2024-07-18T09:36:00-04:00,27.22,2024-07-18T09:36:00-04:00,27.125,STOP,304,-1.1578205117044194,0.14695077149156077,-0.3490080822924235,-0.34900808229242786,-28.879999999999654,-0.5492689199118254,-45.45134399999965,TRIGGERED,True,2024-07-18T09:36:00-04:00,27.22,2024-07-18T09:36:00-04:00,27.125,STOP,304,-1.1578205117044194,0.14695077149156077,-0.3490080822924235,-0.34900808229242786,-28.879999999999654,-0.5492689199118254,-45.45134399999965,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-18,3,ALK,BBG001S5NLG6,9.054766315475542,14,LONG,True,SELECTED,False,False,False,False,451080.0,49816.857142857145,2079176.9285714286,1.1582142857142859,38.48,39.05,37.8,38.49,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-07-18,4,OKE,BBG001S5TWK1,8.261535695915052,14,SHORT,True,SELECTED,True,False,False,False,331549.0,40131.642857142855,1861347.642857143,1.0569714285714278,84.8,84.8,83.22,83.28,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-18,5,SGRY,BBG009T0TKW7,8.063035504588486,14,LONG,True,SELECTED,False,False,False,False,79452.0,9853.857142857143,1168070.7857142857,1.3735642857142858,29.95,30.42,29.84,30.075,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-18,6,UAL,BBG001SQ87W0,7.628042381070344,14,LONG,True,SELECTED,True,False,False,False,1728801.0,226637.57142857142,7095289.285714285,1.336907142857142,47.91,49.67,47.72,48.64,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-07-18,7,XRAY,BBG001S5XLV8,6.47011952191235,14,SHORT,True,SELECTED,False,False,False,False,238032.0,36789.42857142857,2636950.1428571427,0.6895714285714291,27.15,27.15,26.69,26.98,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-07-18T14:16:00-04:00,26.69,2024-07-18T15:59:00-04:00,26.4,SESSION_END,362,4.205510669152718,1.0865492693892944,-0.0562008242787449,1.0865492693892944,104.98000000000098,0.906796553016121,87.61268800000099,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-18,8,GO,BBG00P4R30Z8,4.896200744259932,14,SHORT,True,SELECTED,False,False,False,False,71331.0,14568.642857142857,1528418.857142857,0.6284285714285716,21.75,21.775,21.36,21.4,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-07-18T12:25:00-04:00,21.36,2024-07-18T12:32:00-04:00,21.422842857142857,STOP,397,-1.0000000000000113,0.07022471910112627,-0.32771535580524475,-0.29420813269128215,-24.948614285714573,-0.6555148608881789,-55.587135791428864,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-18,9,DHI,BBG001S8M692,4.599208453766805,14,SHORT,True,SELECTED,True,False,False,False,297327.0,64647.42857142857,2743790.0714285714,4.587849999999999,167.23,168.7,165.57,166.59,False,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-07-18,10,TXT,BBG001S5WZ39,4.537659687457114,14,LONG,True,SELECTED,True,False,False,False,54320.0,11970.92857142857,1005209.8571428572,1.605714285714283,91.51,92.69,90.5,92.59,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
