trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-03-14,APA,BBG00YTS96H1,true,13,18,32.560000,32.800000,207607.466000,202787170.696000,10004561554.240000,1.154824,1,-0.006853,0,,,,,1.408031,3,,,,,0.737101,0,0.102758,0,35.294118,0,0,0,0.394516,0,25.000000,0,,,,,,,,,0.195748,1,OTHER,1,SINGLE_SOURCE,1,,0,2.365304,1,1.041155,0,202787170.696000,4,207607.466000,0,12,12.000000,12.000000,10.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,4,8.333333,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,32.750000,32.950000,32.290000,32.465000,0.610687,-1.404580,-0.870229,2024-03-14T09:31:00-04:00,0.610687,-0.366412,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,APLD,BBG001SK4K76,true,28,45,4.610000,4.649900,634869.369467,13327663.156500,490044129.450000,6.154391,4,0.029868,1,0.079045,4,-0.018630,0,-9.082076,0,-10.783122,0,-2.130930,0,0.865510,0,-2.015603,0,43.181818,0,0,0,1.412933,2,49.949950,0,72.714870,4,49.994901,0,0.648779,1,0.440347,0,-0.223616,0,,0,UNVERIFIED,0,,0,7.576542,3,10.845987,3,13327663.156500,2,634869.369467,2,26,26.000000,26.000000,21.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,11,22.916667,alpha_v1.3_25m,33.333333,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,4.630000,4.740000,4.205000,4.240000,2.375810,-9.179266,-8.423326,2024-03-14T09:34:00-04:00,2.375810,-4.427646,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,ASAN,BBG00WYHL741,true,12,24,16.260000,16.150000,306440.016333,43766872.804000,3571959824.760000,1.180556,1,,,,,,,,,,,,,-0.676507,0,-0.925521,0,39.130435,0,0,0,0.471583,0,,,,,,,0.648779,1,-1.101670,0,-0.223616,0,GUIDANCE,4,SINGLE_SOURCE,1,,0,5.584519,2,1.968020,0,43766872.804000,3,306440.016333,1,13,13.000000,13.000000,10.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,1,2.083333,alpha_v1.3_25m,,false,9,AVAILABLE,8,GUIDANCE,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,16.160000,16.560000,15.920000,16.220000,2.475248,-1.485149,0.371287,2024-03-14T10:35:00-04:00,1.352104,-1.113861,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,ASO,BBG00X7L1CW0,true,13,18,69.310000,72.273000,717288.780000,70833715.011500,5166006572.140000,35.526454,4,,,,,,,,,,,,,4.274996,3,2.501705,4,52.941176,1,0,0,1.653044,3,,,,,,,-0.100071,0,4.163824,1,0.211244,1,EARNINGS,4,SINGLE_SOURCE,1,,0,2.887916,1,4.274996,1,70833715.011500,4,717288.780000,2,30,30.000000,30.000000,25.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,15,31.250000,alpha_v1.3_25m,,false,2,AVAILABLE,2,EARNINGS,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,71.580000,74.260000,70.600000,71.270000,3.744063,-1.369098,-0.433082,2024-03-14T09:39:00-04:00,3.744063,1.851076,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,ATMU,BBG01B079Z92,false,35,35,26.120000,26.700000,9779613.073333,109514936.444500,2175738431.520000,113.028045,4,0.077685,4,-0.051226,0,-0.044622,0,0.849809,2,-3.558810,0,-2.512468,0,2.220521,2,-0.200297,0,44.117647,0,1,1,0.979846,0,52.054795,1,48.214286,0,49.180328,0,0.735482,1,1.708655,0,-0.223616,0,GUIDANCE,4,SINGLE_SOURCE,1,,0,3.752106,1,3.790199,1,109514936.444500,4,9779613.073333,4,30,30.000000,30.000000,25.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,13,27.083333,alpha_v1.3_25m,,false,6,AVAILABLE,5,GUIDANCE,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,26.800000,27.295000,25.750000,26.390000,1.847015,-3.917910,-1.529851,2024-03-14T12:31:00-04:00,0.746269,-3.544776,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,AU,0001973832,true,26,46,22.870000,22.200000,631159.726667,47935609.860500,9598162605.540001,0.651740,0,,,-0.027036,0,-0.001699,0,,,0.736458,2,0.758422,2,-2.929602,0,-0.737298,0,33.333333,0,0,0,0.726802,0,,,23.333333,0,41.836735,0,,,,,-0.223616,0,,0,UNVERIFIED,0,,0,3.758199,1,2.273721,0,47935609.860500,3,631159.726667,2,10,10.000000,10.000000,8.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,22.270000,22.370000,21.830000,22.190000,0.449035,-1.975752,-0.359228,2024-03-14T09:33:00-04:00,0.449035,-0.179614,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,BBAI,BBG00Z4HKRY1,false,60,309,2.460000,3.010000,12122796.970333,76748609.251500,383335158.000000,4.076088,4,0.200885,4,0.264305,4,0.091007,4,5.106948,4,6.226090,4,3.909538,4,22.357724,4,5.120554,4,35.064935,0,3,4,0.862122,0,82.352941,4,77.793218,4,65.448928,3,0.648779,1,21.932561,4,-0.223616,0,GUIDANCE,4,SINGLE_SOURCE,1,,0,26.595238,4,12.601626,3,76748609.251500,4,12122796.970333,4,76,76.000000,76.000000,63.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,40,83.333333,alpha_v1.3_25m,62.500000,true,6,AVAILABLE,6,GUIDANCE,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,QUALIFYING_THRESHOLD,,PASS,false,,2.890000,2.890000,2.360000,2.455000,0.000000,-18.339100,-15.051903,2024-03-14T09:30:00-04:00,0.000000,-15.051903,false,execution_costs_v1.0,TRAILING_STOP,-1.000000,-0.115105,1.000000,-2.995744,199.574394,,SESSION_END,-15.051903,-1.732544,33.957242,-16.354965,130.306228,
2024-03-14,BE,BBG001T53509,true,15,20,10.030000,10.050000,186594.594800,69507037.899500,2402526020.000000,0.195082,0,,,,,,,,,,,,,0.199402,0,-0.752029,0,42.105263,0,0,0,0.351251,0,,,,,,,0.391983,0,0.031034,0,-0.223616,0,,0,UNVERIFIED,0,,0,5.880644,2,2.191426,0,69507037.899500,4,186594.594800,0,6,6.000000,6.000000,5.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,10.050000,10.160000,8.820100,9.030000,1.094527,-12.237811,-10.149254,2024-03-14T09:30:00-04:00,1.094527,-5.671642,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,BITF,BBG00PGMZVM7,false,37,89,2.360000,2.360000,602654.825333,95814680.186500,657718229.400000,0.287924,0,-0.040432,0,-0.021324,0,0.014706,0,-12.910230,0,2.970513,4,-1.515956,0,0.000000,0,-0.197059,0,28.409091,0,0,0,0.433455,0,33.108108,0,37.672090,0,52.199130,1,,,,,-0.223616,0,MERGER_ACQUISITION,4,SINGLE_SOURCE,1,,0,14.725484,4,4.661017,1,95814680.186500,4,602654.825333,2,21,21.000000,21.000000,17.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,3,AVAILABLE,3,MERGER_ACQUISITION,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,2.320000,2.330000,2.170000,2.215000,0.431034,-6.465517,-4.525862,2024-03-14T09:30:00-04:00,0.431034,-1.185345,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,BLDP,BBG001S5Y1D1,true,11,18,2.790000,2.820000,94572.172533,9079366.575500,833379617.880000,2.132501,4,,,,,,,,,,,,,1.075269,1,-1.038374,0,41.176471,0,0,0,0.683052,0,,,,,,,,,,,-0.223616,0,GUIDANCE,4,SINGLE_SOURCE,1,,0,5.824373,2,3.225806,1,9079366.575500,1,94572.172533,0,14,14.000000,14.000000,11.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,5,10.416667,alpha_v1.3_25m,,false,2,AVAILABLE,2,GUIDANCE,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,2.830000,2.835000,2.700000,2.725000,0.176678,-4.593640,-3.710247,2024-03-14T10:05:00-04:00,0.000000,-1.236749,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,BOWL,BBG00Z6BJ698,true,10,12,13.700000,13.720000,62330.664000,10277992.170500,2142272685.300000,5.246303,4,,,,,,,,,,,,,0.145985,0,-0.837572,0,18.181818,0,0,0,0.500897,0,,,,,,,,,,,-0.223616,0,,0,UNVERIFIED,0,,0,4.873358,2,2.481752,0,10277992.170500,2,62330.664000,0,8,8.000000,8.000000,6.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,13.840000,13.920000,13.120000,13.400000,0.578035,-5.202312,-3.179191,2024-03-14T09:30:00-04:00,0.578035,-3.034682,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-14,BTG,BBG001T0CNW6,true,11,14,2.660000,2.630000,122030.816667,26231622.069500,3451456157.940000,0.725548,0,,,,,,,,,,,,,-1.127820,0,-0.764124,0,23.076923,0,0,0,0.363190,0,,,,,,,,,,,-0.223616,0,,0,UNVERIFIED,0,,0,3.434748,1,1.127820,0,26231622.069500,3,122030.816667,0,4,4.000000,4.000000,3.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,2.640000,2.640000,2.540000,2.560000,0.000000,-3.787879,-3.030303,2024-03-14T09:30:00-04:00,0.000000,-1.231061,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
