trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,keyword_sentiment_hint,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-09-24,AA,BBG00B3T3HF1,false,31,67,34.230000,36.124300,2461262.376633,179567770.015000,6146304227.700000,1.515400,3,0.069258,4,0.032193,4,0.011050,0,2.421090,4,1.491682,3,1.229775,3,5.534034,3,0.807022,2,48.484848,0,3,4,0.764849,0,71.709066,4,71.829698,4,66.940805,3,3.725664,3,1.445986,0,0.362384,2,,0,UNVERIFIED,0,,0,4.423626,2,2.746129,0,179567770.015000,4,2461262.376633,3,55,55.000000,55.000000,45.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,30,62.500000,alpha_v1.3_25m,52.083333,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,36.500000,37.375000,36.210100,36.770000,2.397260,-0.794247,0.739726,2024-09-24T15:03:00-04:00,1.863014,1.260274,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,AAL,BBG005P7Q907,true,20,65,10.980000,10.991200,1041867.762267,409291110.375000,7189229839.680000,0.415473,0,0.009644,0,0.000646,0,0.001539,0,9.816501,4,2.681269,4,0.183148,0,0.102004,0,-0.011693,0,29.687500,0,3,3,0.333306,0,61.522634,2,45.033860,0,50.432900,1,0.630863,1,-0.800058,0,0.271199,2,,0,UNVERIFIED,0,,0,3.738290,1,1.092896,0,409291110.375000,4,1041867.762267,3,25,25.000000,25.000000,20.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,11,22.916667,alpha_v1.3_25m,31.250000,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,11.020000,11.190000,10.920000,11.035000,1.542650,-0.907441,0.136116,2024-09-24T09:31:00-04:00,1.542650,0.635209,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,ACHR,BBG00XRTC929,true,17,65,3.040000,3.069800,274993.961600,35201545.596500,944147349.440000,0.730976,0,,,,,,,,,,,,,0.980263,0,-0.007162,0,21.875000,0,0,0,0.186156,0,,,,,,,0.539677,1,0.078201,0,0.362384,2,OTHER,1,SINGLE_SOURCE,1,1530.000000,0,5.554981,2,0.986842,0,35201545.596500,3,274993.961600,1,11,11.000000,11.000000,9.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,0,0.000000,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,1530.000000,POSITIVE,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,3.050000,3.100000,3.020000,3.040000,1.639344,-0.983607,-0.327869,2024-09-24T09:41:00-04:00,1.639344,1.629508,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,ACMR,BBG00HPSG942,true,10,20,17.070000,17.450000,227297.430000,15232145.435500,1042891923.120000,5.577819,4,0.019531,1,,,,,-3.786284,0,,,,,2.226128,2,1.085239,3,36.842105,0,0,0,0.463934,0,100.000000,4,,,,,0.539677,1,1.324066,0,0.362384,2,,0,UNVERIFIED,0,,0,4.231651,2,1.874634,0,15232145.435500,2,227297.430000,0,21,21.000000,21.000000,17.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,10,20.833333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,17.720000,18.300000,17.120000,18.210000,3.273138,-3.386005,2.765237,2024-09-24T15:43:00-04:00,0.968397,-0.112867,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,AES,BBG001S6B1L5,true,12,19,19.320000,19.360000,169539.890000,161732832.760500,13732815467.280001,0.721517,0,,,,,,,,,,,,,0.207039,0,0.180129,0,44.444444,0,0,0,0.139974,0,,,,,,,0.728277,1,-0.695023,0,0.173785,1,,0,UNVERIFIED,0,,0,3.149956,1,0.414079,0,161732832.760500,4,169539.890000,0,7,7.000000,7.000000,5.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,0,0.000000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,19.350000,19.640000,19.100000,19.110000,1.498708,-1.291990,-1.240310,2024-09-24T10:07:00-04:00,1.395349,0.852713,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,AFRM,BBG00Y7BP8Z0,true,20,52,44.670000,44.800000,1940233.478333,598012427.329500,13708066940.400000,0.210903,0,,,0.003864,0,-0.002789,0,,,3.307907,4,0.452961,1,0.291023,0,-0.098786,0,37.254902,0,1,1,0.127850,0,,,64.705882,3,47.124215,0,0.306599,0,-0.189361,0,0.173785,1,OTHER,1,SINGLE_SOURCE,1,,0,5.799658,2,0.850683,0,598012427.329500,4,1940233.478333,3,21,21.000000,21.000000,17.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,6,12.500000,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,NEGATIVE,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,44.600000,44.880000,42.360000,44.600000,0.627803,-5.022422,0.000000,2024-09-24T09:30:00-04:00,0.627803,-2.735426,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,AG,BBG001SGV444,true,21,52,6.050000,6.130000,356378.670667,59505959.015000,1737237625.750000,0.502195,0,0.011091,0,0.028684,1,0.018530,1,18.779101,4,10.136564,4,4.293090,4,1.322314,1,0.053642,0,23.529412,0,3,3,0.306515,0,50.000000,1,80.000000,4,87.500000,4,,,,,0.362384,2,,0,UNVERIFIED,0,,0,5.639197,2,1.487603,0,59505959.015000,4,356378.670667,1,36,36.000000,36.000000,30.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,18,37.500000,alpha_v1.3_25m,41.666667,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,6.180000,6.539900,6.070000,6.480000,5.823625,-1.779935,4.854369,2024-09-24T14:33:00-04:00,0.323625,-0.242718,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,AGNC,BBG001T074G2,true,29,72,10.350000,10.390000,1164186.600000,161141067.708000,7200339646.500000,1.221039,1,0.009765,0,-0.006129,0,-0.002829,0,-9.544323,0,-3.138065,0,0.506905,2,0.386473,0,-0.026558,0,25.352113,0,0,0,0.456351,0,73.809524,4,44.588745,0,50.000000,1,0.209185,0,-0.093911,0,0.271199,2,OTHER,1,SINGLE_SOURCE,1,,0,1.432022,0,0.579710,0,161141067.708000,4,1164186.600000,3,19,19.000000,19.000000,15.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,QQQ,3,6.250000,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,NEUTRAL,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,10.400000,10.519900,10.390000,10.470000,1.152885,-0.096154,0.673077,2024-09-24T10:46:00-04:00,0.961538,0.864423,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,AIR,BBG001S5NJX2,true,21,33,69.100000,74.150000,1818712.161833,19400687.492500,2448009569.600000,595.854545,4,0.045046,2,0.072833,3,0.029895,1,6.973873,4,4.001379,4,2.205151,4,7.308249,4,0.210077,0,59.375000,1,3,3,2.601762,4,45.524297,0,55.711775,2,47.869674,0,0.539677,1,6.406187,2,0.362384,2,,0,UNVERIFIED,0,,0,2.776752,1,6.888567,2,19400687.492500,2,1818712.161833,3,49,49.000000,49.000000,40.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,34,70.833333,alpha_v1.3_25m,58.333333,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,71.010000,71.260000,65.751200,66.000000,0.352063,-7.405718,-7.055344,2024-09-24T09:31:00-04:00,0.352063,-5.576679,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-09-24,ALB,BBG001S7SBP9,true,13,38,88.710000,92.970000,2233577.889567,214359797.023000,10425614362.799999,1.101979,1,,,,,,,,,,,,,4.802164,3,0.871118,2,48.648649,0,0,0,0.870579,0,,,,,,,1.288907,2,3.339472,1,0.173785,1,,0,UNVERIFIED,0,,0,5.059826,2,3.832713,1,214359797.023000,4,2233577.889567,3,20,20.000000,20.000000,16.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,6,12.500000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,92.700000,94.845000,90.460000,90.500000,2.313916,-2.416397,-2.373247,2024-09-24T09:32:00-04:00,2.313916,1.391586,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
