trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-05-28,AA,BBG00B3T3HF1,true,10,29,41.640000,42.350000,1127634.496000,219235093.984500,7431570249.120000,0.875436,0,-0.012619,0,,,,,3.464567,4,,,,,1.705091,1,0.076794,0,39.285714,0,0,0,0.398577,0,7.692308,0,,,,,3.761219,1,1.416907,0,219235093.984500,4,1127634.496000,3,13,17.105263,5,10.416667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,42.800000,43.600000,42.435800,43.210000,1.869159,-0.850935,0.957944,2024-05-28T12:03:00-04:00,1.221963,-0.140187,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,AAL,BBG005P7Q907,true,24,51,13.840000,13.900000,978590.793800,365175397.637000,9045001212.000000,0.563021,0,0.006837,4,0.001921,4,0.000446,0,-18.231068,0,-4.715399,0,-0.693490,0,0.433526,0,0.030943,0,34.000000,0,0,0,0.319773,0,55.580357,2,50.000000,1,52.408478,1,2.825661,1,0.867052,0,365175397.637000,4,978590.793800,2,19,25.000000,8,16.666667,alpha_v1.1_19m,22.916667,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,13.850000,13.905000,13.420000,13.440000,0.397112,-3.104693,-2.960289,2024-05-28T09:48:00-04:00,0.397112,-0.108303,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,ACHR,BBG00XRTC929,true,23,45,3.300000,3.340000,143728.145533,16753654.857000,992566433.100000,1.155854,1,,,,,-0.008562,0,,,,,1.083697,3,1.212121,1,0.140873,0,29.545455,0,0,0,0.337705,0,,,,,50.000000,1,6.626190,2,1.818182,0,16753654.857000,2,143728.145533,0,10,13.157895,5,10.416667,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.310000,3.340000,3.160000,3.205000,0.906344,-4.531722,-3.172205,2024-05-28T09:30:00-04:00,0.906344,-0.567976,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,AG,BBG001SGV444,true,29,74,7.170000,7.490000,1625010.289733,61512560.669500,2057369314.590000,2.019436,4,0.069729,4,0.041039,4,0.012203,0,-2.645213,0,4.713798,4,1.051538,3,4.463040,3,0.821675,2,42.465753,0,2,2,0.788093,0,76.923077,4,65.000000,3,61.191942,2,5.173839,2,3.765690,1,61512560.669500,4,1625010.289733,3,45,59.210526,26,54.166667,alpha_v1.1_19m,45.833333,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,7.550000,7.660000,7.350000,7.605000,1.456954,-2.649007,0.728477,2024-05-28T15:50:00-04:00,0.264901,-1.059603,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,AGIO,BBG001T8R687,true,27,57,31.500000,38.130000,9119105.670400,21744600.888000,1760575446.000000,527.896939,4,0.011406,0,0.003636,0,-0.007747,0,-1.996306,0,-4.952841,0,-1.683099,0,21.047619,4,0.234032,0,30.357143,0,0,0,3.379570,4,55.555556,2,35.211268,0,46.511628,0,3.479025,1,13.486984,3,21744600.888000,2,9119105.670400,4,24,31.578947,12,25.000000,alpha_v1.1_19m,22.916667,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,38.500000,39.700000,37.400000,38.810000,3.116883,-2.857143,0.805195,2024-05-28T09:44:00-04:00,3.116883,1.896104,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,AGNC,BBG001T074G2,true,27,61,9.640000,9.690000,1239616.195433,95289022.379000,6469460480.760000,1.618005,3,-0.009778,0,-0.003130,0,0.004216,0,-6.915821,0,-3.057764,0,-1.115354,0,0.518672,0,-0.087056,0,35.000000,0,0,0,1.189527,1,40.000000,0,50.000000,1,52.380952,1,1.284825,0,1.452282,0,95289022.379000,4,1239616.195433,3,13,17.105263,4,8.333333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,9.710000,9.730000,9.575000,9.595000,0.205973,-1.390319,-1.184346,2024-05-28T09:46:00-04:00,0.205973,-0.188465,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,AI,BBG00Y6G6Y84,false,30,78,24.040000,24.270000,2264474.971600,102235123.583500,2881559335.880000,1.346535,2,-0.005122,0,-0.004818,0,-0.004966,0,12.769080,4,3.532480,4,1.263792,3,0.956739,0,0.003794,0,36.363636,0,0,0,0.605631,0,46.367852,0,52.955083,1,47.088961,0,4.376634,2,2.329451,0,102235123.583500,4,2264474.971600,3,23,30.263158,13,27.083333,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,24.280000,24.330000,23.570000,24.130000,0.205931,-2.924217,-0.617792,2024-05-28T09:30:00-04:00,0.205931,-1.976936,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,ALT,BBG001SNS461,true,10,21,7.330000,7.380000,148940.313867,22851179.862500,393832624.430000,0.430201,0,,,,,,,,,,,,,0.682128,0,-0.434130,0,35.000000,0,0,0,0.594958,0,,,,,,,8.841259,3,4.638472,1,22851179.862500,2,148940.313867,0,6,7.894737,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,7.470000,7.510000,6.830000,6.965000,0.535475,-8.567604,-6.760375,2024-05-28T09:31:00-04:00,0.535475,-2.543507,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,AMC,BBG001SZYYL4,false,60,299,4.840000,5.060000,18327671.946367,601692212.802000,1200108646.880000,0.299274,0,-0.043326,0,0.018999,1,0.023195,1,-6.516353,0,3.345571,4,0.179264,0,4.545455,3,-0.350644,0,32.550336,0,2,2,0.249056,0,50.000000,1,52.408478,1,51.929757,1,25.450118,4,4.338843,1,601692212.802000,4,18327671.946367,4,27,35.526316,11,22.916667,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,5.010000,5.370000,4.660000,4.880100,7.185629,-6.986028,-2.592814,2024-05-28T12:04:00-04:00,0.998004,-5.289421,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-28,APA,BBG00YTS96H1,true,11,17,29.360000,29.550000,269916.423333,173374323.744500,9005282200.559999,1.230981,1,-0.027143,0,,,,,-7.067188,0,,,,,0.647139,0,-0.133865,0,37.500000,0,0,0,0.382025,0,34.662577,0,,,,,2.383685,1,1.018733,0,173374323.744500,4,269916.423333,1,7,9.210526,1,2.083333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,29.610000,30.030000,29.552000,29.830000,1.418440,-0.195880,0.742992,2024-05-28T09:52:00-04:00,1.418440,0.675447,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
