trading_date,ticker,stable_security_id,premarket_real_bars_60m,scorable,open_0930,close,day_mfe_pct,close_vs_open_pct,top_10_mover,realized_return_pct,cost_model_id,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-05-28,AA,BBG00B3T3HF1,10,true,42.800000,43.210000,1.869159,0.957944,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,AAL,BBG005P7Q907,24,true,13.850000,13.440000,0.397112,-2.960289,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,AAOI,BBG001SG47G4,2,false,12.750000,12.390000,0.392157,-2.823529,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,AAON,BBG001S6CZK0,0,false,78.250000,77.700000,0.485623,-0.702875,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,AAP,BBG001SD2SB2,1,false,69.890000,70.180000,2.475318,0.414938,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,AAT,BBG001TCBJS5,0,false,21.310000,20.910000,0.469263,-1.877053,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,AB,BBG001S5N9S0,0,false,33.770000,33.515000,0.976903,-0.755108,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ABCB,BBG001S80PX7,0,false,48.020000,47.540000,0.187422,-0.999584,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ABCL,BBG00LLW2MH0,1,false,3.880000,4.075000,11.849227,5.025773,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ABG,BBG001S9B5H5,0,false,232.220000,232.730000,1.089484,0.219619,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ABL,BBG00VY1KBC1,0,false,10.690000,11.700000,13.610851,9.448082,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ABM,BBG001S5N9B8,0,false,47.180000,46.550000,0.063586,-1.335312,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ABR,BBG001SJP3G4,5,false,13.340000,13.270000,1.311844,-0.524738,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ABSI,BBG011N54DC3,7,false,4.290000,4.250000,3.263403,-0.932401,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ABUS,BBG001S6RSK0,1,false,3.350000,3.350000,0.597015,0.000000,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,AC,BBG008NZ8QB1,0,false,33.870000,34.240000,1.092412,1.092412,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACA,BBG00JGMWGB9,0,false,87.560000,87.240000,0.000000,-0.365464,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACAD,BBG001SB06N3,0,false,15.260000,15.100000,0.589777,-1.048493,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACB,BBG001SV77D1,5,false,6.670000,6.300000,0.674663,-5.547226,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACCD,BBG00S2L1ZR1,0,false,7.420000,7.650000,3.706199,3.099730,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACCO,BBG001SPBTK3,0,false,5.090000,5.080000,0.785855,-0.196464,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACDC,BBG013PRYQC7,0,false,9.400000,9.625000,2.765957,2.393617,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACEL,BBG00GX221Z0,4,false,9.500000,9.590000,1.368421,0.947368,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACGLN,0000947484,0,false,19.720000,19.632200,0.557809,-0.445233,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACHC,BBG001SNNWL7,0,false,63.590000,62.830000,0.000000,-1.195156,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACHR,BBG00XRTC929,23,true,3.310000,3.205000,0.906344,-3.172205,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACI,BBG009KG1741,0,false,20.310000,20.350000,0.787789,0.196947,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACIC,BBG001T09W05,0,false,12.160000,11.965000,2.190789,-1.603618,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACIU,0001651625,4,false,3.680000,3.870000,6.793478,5.163043,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACIW,BBG001S9KLL5,0,false,35.440000,34.750000,0.253950,-1.946953,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACLS,BBG001SF8W86,0,false,112.000000,115.480000,3.450893,3.107143,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACLX,BBG00QHJM4W4,0,false,52.300000,51.210000,0.592734,-2.084130,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACM,BBG001SKTTF1,0,false,89.100000,86.460000,0.359147,-2.962963,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACMR,BBG00HPSG942,3,false,22.860000,23.630000,3.368329,3.368329,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACRE,BBG0022MMR46,0,false,6.560000,6.530000,1.103659,-0.457317,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACT,BBG00WSNP4S2,0,false,31.020000,30.770000,0.000000,-0.805932,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACTG,BBG001SJLJT9,0,false,5.640000,5.520000,0.000000,-2.127660,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ACVA,BBG00G5JGQ75,0,false,19.250000,18.670000,1.922078,-3.012987,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ADC,BBG001S6RY81,0,false,59.690000,59.250000,0.871168,-0.737142,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ADEA,BBG00RBFBL78,0,false,11.830000,11.610000,0.253593,-1.859679,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-05-28,ADMA,BBG002NCK5N4,1,false,9.620000,9.510000,1.143451,-1.143451,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
