orb_version,trading_date,rank,ticker,stable_security_id,relative_volume_open,baseline_sessions_used,direction,selected,selection_status,outside_scout_band,scout_scorable,scout_selected,top_10_mover,opening_volume,opening_volume_baseline,average_daily_volume_14,atr_14_usd,first_candle_open,first_candle_high,first_candle_low,first_candle_close,signal_triggered,paper_long_only_status,paper_long_only_trade_executed,paper_long_only_entry_timestamp,paper_long_only_entry_price,paper_long_only_exit_timestamp,paper_long_only_exit_price,paper_long_only_exit_reason,paper_long_only_position_size_shares,paper_long_only_r_multiple,paper_long_only_mfe_pct,paper_long_only_mae_pct,paper_long_only_gross_realized_return_pct,paper_long_only_gross_realized_pnl_usd,paper_long_only_net_realized_return_pct,paper_long_only_net_realized_pnl_usd,paper_long_short_status,paper_long_short_trade_executed,paper_long_short_entry_timestamp,paper_long_short_entry_price,paper_long_short_exit_timestamp,paper_long_short_exit_price,paper_long_short_exit_reason,paper_long_short_position_size_shares,paper_long_short_r_multiple,paper_long_short_mfe_pct,paper_long_short_mae_pct,paper_long_short_gross_realized_return_pct,paper_long_short_gross_realized_pnl_usd,paper_long_short_net_realized_return_pct,paper_long_short_net_realized_pnl_usd,cash_long_only_status,cash_long_only_trade_executed,cash_long_only_entry_timestamp,cash_long_only_entry_price,cash_long_only_exit_timestamp,cash_long_only_exit_price,cash_long_only_exit_reason,cash_long_only_position_size_shares,cash_long_only_r_multiple,cash_long_only_mfe_pct,cash_long_only_mae_pct,cash_long_only_gross_realized_return_pct,cash_long_only_gross_realized_pnl_usd,cash_long_only_net_realized_return_pct,cash_long_only_net_realized_pnl_usd
orb_v1.0,2024-03-28,1,CC,BBG005H82GC1,15.64505349325182,14,LONG,True,SELECTED,False,True,False,False,431390.0,27573.571428571428,1683327.9285714286,0.9383000000000001,25.0,25.25,24.243,25.175,True,TRIGGERED,True,2024-03-28T09:35:00-04:00,25.25,2024-03-28T09:35:00-04:00,25.15617,STOP,266,-1.0000000000000053,1.1485148514851495,-0.9504950495049402,-0.37160396039604165,-24.95878000000014,-0.57188978217822,-38.41097722000014,TRIGGERED,True,2024-03-28T09:35:00-04:00,25.25,2024-03-28T09:35:00-04:00,25.15617,STOP,266,-1.0000000000000053,1.1485148514851495,-0.9504950495049402,-0.37160396039604165,-24.95878000000014,-0.57188978217822,-38.41097722000014,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-03-28,2,MLKN,BBG001S5T771,11.714315598341555,14,LONG,True,SELECTED,False,False,False,False,199996.0,17072.785714285714,1407663.2857142857,0.8984285714285717,23.9,25.105,23.455,25.105,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-03-28,3,JEF,BBG001S5SX02,8.109027133814457,14,LONG,True,SELECTED,False,False,False,False,143663.0,17716.428571428572,1041360.3571428572,0.8284214285714288,45.18,47.39,45.0,46.3725,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-03-28,4,KOD,BBG00BVR0D11,6.6875487758916705,14,SHORT,True,SELECTED,False,False,False,False,125478.0,18762.928571428572,1153655.857142857,0.6084285714285714,6.81,6.8805,6.29,6.55,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-03-28T09:37:00-04:00,6.29,2024-03-28T09:37:00-04:00,6.43,STOP,410,-2.3010096266729225,2.861685214626387,-2.5421303656597836,-2.2257551669316324,-57.39999999999987,-2.8350715421303607,-73.11365999999987,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-03-28,5,XRAY,BBG001S5XLV8,5.912796746429585,14,SHORT,True,SELECTED,False,False,False,False,125032.0,21146.0,2602334.4285714286,0.6475142857142845,33.0,33.17,32.48,32.84,False,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-03-28,6,WBA,BBG001S5XBY7,4.999700770684982,14,LONG,True,SELECTED,True,False,False,False,1948938.0,389810.9285714286,9529320.5,0.5147928571428564,20.6,22.02,20.55,21.98,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-03-28,7,CZOO,0001859639,4.974039577612321,14,LONG,True,SELECTED,False,True,False,True,87849.0,17661.5,3437136.9285714286,1.4882642857142858,15.3,18.09,15.0,16.4,True,TRIGGERED,True,2024-03-28T09:36:00-04:00,18.09,2024-03-28T09:36:00-04:00,16.6008,STOP,167,-10.006287285764339,1.2161415146489718,-8.232172470978439,-8.232172470978442,-248.69640000000004,-8.578272194582642,-259.15217648000004,TRIGGERED,True,2024-03-28T09:36:00-04:00,18.09,2024-03-28T09:36:00-04:00,16.6008,STOP,167,-10.006287285764339,1.2161415146489718,-8.232172470978439,-8.232172470978442,-248.69640000000004,-8.578272194582642,-259.15217648000004,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-03-28,8,ARMK,BBG001V0NR70,4.765039044969033,14,LONG,True,SELECTED,False,False,False,False,75839.0,15915.714285714286,2736897.9285714286,0.7089285714285712,32.26,32.33,32.2,32.33,True,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-03-28,9,PIK,BBG012VJLJG6,4.471406089396592,14,SHORT,True,SELECTED,True,False,False,False,699761.0,156496.85714285713,2726375.785714286,1.3202285714285713,5.42,5.6399,4.86,5.006,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-03-28T09:46:00-04:00,4.86,2024-03-28T09:46:00-04:00,5.1,STOP,189,-1.8178670360110754,4.526748971193428,-5.144032921810699,-4.938271604938257,-45.35999999999987,-5.756502057613154,-52.87577399999987,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-03-28,10,FWONK,BBG01HLMBDC5,4.376557082584903,14,SHORT,True,SELECTED,True,False,False,False,37418.0,8549.642857142857,1055505.2142857143,1.52462142857143,66.92,67.155,65.745,65.96,False,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
