trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-03-07,GPRK,0001464591,true,10,20,8.330000,9.090000,139836.893333,2028295.874000,471225209.490000,180.576810,4,-0.049950,0,,,,,0.262711,1,,,,,9.123649,4,-0.283397,0,26.315789,0,0,0,3.581653,4,47.368421,0,,,,,,,,,0.628502,3,,0,UNVERIFIED,0,,0,3.138998,1,10.204082,3,2028295.874000,0,139836.893333,0,20,20.000000,20.000000,16.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,13,27.083333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,9.100000,9.250000,9.000000,9.140000,1.648352,-1.098901,0.439560,2024-03-07T10:00:00-05:00,1.398901,0.879121,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,GPS,BBG001S5RNN0,true,18,35,19.060000,19.200000,651136.651300,111763513.080000,7049925093.700000,3.013632,4,,,,,,,,,,,,,0.734523,0,-0.098390,0,41.176471,0,0,0,0.514099,0,,,,,,,0.026806,0,0.079215,0,0.628502,3,OFFERING_DILUTION,0,SINGLE_SOURCE,1,1218.000000,1,3.773760,1,1.783841,0,111763513.080000,4,651136.651300,2,16,16.000000,16.000000,13.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,21,AVAILABLE,21,OFFERING_DILUTION,OTHER,SINGLE_SOURCE,1218.000000,NEGATIVE,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,19.390000,19.849900,19.020000,19.310000,2.371841,-1.908200,-0.412584,2024-03-07T09:58:00-05:00,2.371841,1.392470,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,GRAB,0001855612,true,15,39,3.100000,3.118900,843211.670267,92364661.293750,12102651100.000000,1.259023,2,,,,,,,,,,,,,0.609677,0,-0.135181,0,21.052632,0,0,0,0.290257,0,,,,,,,,,,,0.521824,3,OTHER,1,SINGLE_SOURCE,1,,0,3.824885,1,0.967742,0,92364661.293750,4,843211.670267,2,14,14.000000,14.000000,11.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,2,4.166667,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,3.130000,3.200000,3.115000,3.195000,2.236422,-0.479233,2.076677,2024-03-07T15:56:00-05:00,0.801917,0.638978,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,HL,BBG001S5RXF7,true,23,30,3.950000,3.990000,150228.368333,24158921.122500,2438491210.650000,1.016165,1,-0.033178,0,-0.022380,0,-0.001169,0,16.080493,4,3.861948,4,-0.503557,0,1.012658,1,-0.422882,0,24.137931,0,0,0,0.316356,0,25.000000,0,20.000000,0,45.454545,0,,,,,0.628502,3,OTHER,1,SINGLE_SOURCE,1,,0,4.354792,2,1.265823,0,24158921.122500,2,150228.368333,0,19,19.000000,19.000000,15.833333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,10,20.833333,alpha_v1.3_25m,,false,2,AVAILABLE,2,OTHER,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.040000,4.140000,3.990000,4.140000,2.475248,-1.237624,2.475248,2024-03-07T15:59:00-05:00,0.495050,-0.618812,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,HOLO,0001841209,true,28,100,6.750000,6.990000,592829.706333,354967288.424000,342981236.250000,0.050186,0,0.061861,3,-0.022742,0,0.005222,0,14.088530,4,7.560139,4,1.001387,3,3.555556,2,-0.396312,0,38.383838,0,2,2,0.101257,0,64.285714,3,45.833333,0,54.043672,1,0.821539,1,2.105515,1,0.628502,3,,0,UNVERIFIED,0,,0,182.823280,4,5.777778,1,354967288.424000,4,592829.706333,2,38,38.000000,38.000000,31.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,18,37.500000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,6.860000,6.910000,5.820000,6.080000,0.728863,-15.160350,-11.370262,2024-03-07T09:30:00-05:00,0.728863,-12.702624,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,HOOD,BBG008NMBXP6,false,37,95,16.400000,16.600000,1868388.958567,312458572.528000,14946092538.400000,0.241080,0,-0.011675,0,-0.003404,0,0.011122,0,4.459875,4,-0.309067,0,0.780873,2,1.219512,1,0.513932,2,42.553191,0,1,1,0.503391,0,50.000000,1,53.910323,1,61.656823,2,0.885479,1,-0.187791,0,0.521824,3,OTHER,1,SINGLE_SOURCE,1,,0,4.407666,2,2.222561,0,312458572.528000,4,1868388.958567,3,29,29.000000,29.000000,24.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,10,20.833333,alpha_v1.3_25m,,false,3,AVAILABLE,3,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,16.620000,16.620000,16.130000,16.360000,0.000000,-2.948255,-1.564380,2024-03-07T09:30:00-05:00,0.000000,-2.226233,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,HUT,BBG00390LJJ8,true,13,26,7.870000,7.890000,125191.304233,50386381.296500,1744713741.960000,0.062047,0,,,,,,,,,,,,,0.254130,0,0.522557,2,40.000000,0,0,0,0.286723,0,,,,,,,,,,,0.628502,3,OTHER,1,SINGLE_SOURCE,1,,0,13.064894,4,3.048285,1,50386381.296500,4,125191.304233,0,16,16.000000,16.000000,13.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,2,4.166667,alpha_v1.3_25m,,false,6,AVAILABLE,4,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,7.870000,7.920000,7.450000,7.720000,0.635324,-5.336722,-1.905972,2024-03-07T13:49:00-05:00,0.501906,-2.545108,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,IFBD,0001815566,false,46,188,7.630000,6.000000,1710155.337533,12249384.696760,711160948.330000,0.230267,0,0.025818,1,-0.168626,0,-0.074315,0,-22.790612,0,0.941758,2,-1.329516,0,-21.363041,0,-6.402187,0,39.037433,0,0,0,0.466922,0,44.444444,0,40.495474,0,42.886327,0,,,,,0.628502,3,EARNINGS,4,SINGLE_SOURCE,1,,0,21.531080,4,23.591088,4,12249384.696760,2,1710155.337533,3,24,24.000000,24.000000,20.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,3,6.250000,alpha_v1.3_25m,,false,2,AVAILABLE,2,EARNINGS,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,6.000000,6.636900,5.468200,6.320300,10.615000,-8.863333,5.338333,2024-03-07T15:55:00-05:00,4.500000,-6.331667,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,INFN,BBG001SSYWD3,true,15,29,5.510000,5.200000,154899.557733,14922289.173000,1250349972.700000,54.830836,4,,,,,,,,,,,,,-5.626134,0,2.553424,4,42.857143,0,0,0,0.713486,0,,,,,,,0.244257,0,-6.498893,0,0.628502,3,EARNINGS,4,SINGLE_SOURCE,1,,0,5.178896,2,3.629764,1,14922289.173000,2,154899.557733,0,21,21.000000,21.000000,17.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,8,16.666667,alpha_v1.3_25m,,false,7,AVAILABLE,7,EARNINGS,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,5.270000,5.350000,4.530000,4.880000,1.518027,-14.041746,-7.400380,2024-03-07T09:30:00-05:00,1.518027,-8.633776,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-07,IONQ,BBG00XZP0LC3,false,56,238,9.920000,10.330000,7022619.036100,87673085.807500,2009745951.360000,1.277172,2,0.016434,1,-0.000536,0,0.020342,1,-3.791606,0,0.705390,2,-0.257760,0,4.133065,3,0.600506,2,33.333333,0,0,0,0.392167,0,54.537205,1,56.678540,2,58.620690,2,0.821539,1,2.683024,1,0.628502,3,GUIDANCE,4,SINGLE_SOURCE,1,,0,6.892929,2,2.318548,0,87673085.807500,4,7022619.036100,4,36,36.000000,36.000000,30.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,11,22.916667,alpha_v1.3_25m,,false,1,AVAILABLE,1,GUIDANCE,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,10.400000,11.320000,10.175000,10.895000,8.846154,-2.163462,4.759615,2024-03-07T11:34:00-05:00,2.884615,2.019231,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
