trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-05-21,AA,BBG00B3T3HF1,false,33,83,42.530000,42.660000,5877115.875467,211748232.681500,7590410247.240000,5.661567,4,0.033771,2,0.000554,0,0.011833,0,-1.387511,0,-0.266008,0,-2.218892,0,0.305667,0,1.004287,3,39.024390,0,0,0,0.606645,0,86.956522,4,60.317460,2,61.194030,2,3.394125,1,2.139666,0,211748232.681500,4,5877115.875467,4,26,34.210526,9,18.750000,alpha_v1.1_19m,16.666667,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,42.270000,44.570000,42.180000,44.130000,5.441211,-0.212917,4.400284,2024-05-21T11:27:00-04:00,3.548616,3.028152,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,AAL,BBG005P7Q907,true,12,35,14.520000,14.480000,513514.311133,425870010.313000,9489408786.000000,0.108165,0,,,,,,,,,,,,,-0.275482,0,-0.154230,0,23.529412,0,0,0,0.274625,0,,,,,,,2.946675,1,0.826446,0,425870010.313000,4,513514.311133,2,7,9.210526,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,14.430000,14.489000,14.010000,14.040000,0.408870,-2.910603,-2.702703,2024-05-21T09:30:00-04:00,0.408870,-0.589051,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,ACB,BBG001SV77D1,true,11,22,7.400000,7.519900,377839.654133,58046474.158000,3515370000.000000,0.536827,0,,,,,,,,,,,,,1.620270,1,0.266089,1,38.095238,0,0,0,0.218417,0,,,,,,,9.624903,3,2.432432,0,58046474.158000,4,377839.654133,1,10,13.157895,2,4.166667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,7.410000,7.570100,7.125000,7.140000,2.160594,-3.846154,-3.643725,2024-05-21T09:36:00-04:00,2.160594,-0.269906,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,ACHR,BBG00XRTC929,true,20,44,3.670000,3.670000,141983.327433,15859990.570000,1103854184.690000,0.916359,0,0.024007,1,-0.008000,0,-0.016598,0,-10.585405,0,-5.896572,0,0.611899,2,0.000000,0,-0.306443,0,32.558140,0,0,0,0.455399,0,56.963788,2,50.000000,1,45.836803,0,6.410860,2,2.452316,0,15859990.570000,2,141983.327433,0,10,13.157895,3,6.250000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.650000,3.680000,3.460000,3.480000,0.821918,-5.205479,-4.657534,2024-05-21T09:30:00-04:00,0.821918,-0.410959,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,AFRM,BBG00Y7BP8Z0,true,13,27,33.030000,32.800000,667860.413733,242159299.874500,9966259949.220001,0.163780,0,0.042474,2,,,,,-5.719172,0,,,,,-0.696337,0,-0.503880,0,30.769231,0,0,0,0.225285,0,77.777778,4,,,,,7.813200,3,1.544051,0,242159299.874500,4,667860.413733,2,15,19.736842,2,4.166667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,32.940000,32.940000,31.760000,32.260000,0.000000,-3.582271,-2.064359,2024-05-21T09:30:00-04:00,0.000000,-2.000911,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,AG,BBG001SGV444,false,40,90,7.980000,7.910000,1466170.375600,60124046.367000,2289791789.460000,1.953044,3,0.048840,2,-0.006082,0,-0.006812,0,-2.684472,0,0.399545,1,-1.917128,0,-0.877193,0,0.069834,0,29.213483,0,0,0,0.358527,0,58.333333,2,55.555556,2,42.902768,0,4.711332,2,1.754386,0,60124046.367000,4,1466170.375600,3,19,25.000000,6,12.500000,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,7.870000,7.900000,7.540000,7.625000,0.381194,-4.193139,-3.113088,2024-05-21T09:30:00-04:00,0.381194,-0.444727,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,AGNC,BBG001T074G2,true,26,45,9.810000,9.819300,722105.911667,106498939.447500,6583548476.790000,0.839642,0,0.018955,1,-0.002590,0,-0.006305,0,-17.651034,0,-0.799683,0,-1.134639,0,0.094801,0,-0.067241,0,22.727273,0,0,0,0.666696,0,59.244533,2,49.651047,0,46.858485,0,1.299694,0,0.917431,0,106498939.447500,4,722105.911667,2,9,11.842105,1,2.083333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,9.810000,9.890000,9.801000,9.880000,0.815494,-0.091743,0.713558,2024-05-21T14:09:00-04:00,0.611621,0.356779,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,AI,BBG00Y6G6Y84,true,16,30,26.510000,26.200000,809763.572167,101053393.217500,3177626372.470000,0.416921,0,-0.001641,0,,,,,8.887078,4,,,,,-1.169370,0,-0.498290,0,44.827586,0,0,0,0.301266,0,33.333333,0,,,,,4.087757,2,1.169370,0,101053393.217500,4,809763.572167,2,12,15.789474,4,8.333333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,26.240000,26.360000,25.780000,26.160000,0.457317,-1.753049,-0.304878,2024-05-21T09:42:00-04:00,0.457317,-1.257622,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,ALLO,BBG00KHRRDY2,true,22,65,2.590000,2.870000,292551.803433,6828708.357500,435836554.580000,26.550248,4,0.109392,4,0.002982,0,-0.011790,0,-2.006422,0,-6.349517,0,-0.731549,0,10.810811,4,0.976681,2,35.937500,0,0,0,1.079464,1,100.000000,4,50.000000,1,51.428571,1,9.718698,3,8.880309,2,6828708.357500,1,292551.803433,1,28,36.842105,15,31.250000,alpha_v1.1_19m,22.916667,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,2.890000,2.920000,2.630000,2.670000,1.038062,-8.996540,-7.612457,2024-05-21T09:30:00-04:00,1.038062,-3.806228,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-05-21,AMC,BBG001SZYYL4,false,60,266,4.830000,4.680000,8060464.311000,559002934.984000,1197629083.560000,0.144799,0,-0.013580,0,0.031711,2,0.001884,0,-6.635279,0,1.061495,3,0.838863,2,-3.105590,0,-0.227567,0,33.207547,0,2,2,0.200493,0,30.822444,0,56.516073,2,50.000000,1,23.779947,4,3.312629,1,559002934.984000,4,8060464.311000,4,25,32.894737,9,18.750000,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,4.670000,5.110000,4.600000,4.665000,9.421842,-1.498929,-0.107066,2024-05-21T11:42:00-04:00,3.426124,-0.646681,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
