trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct
2024-05-15,AA,BBG00B3T3HF1,true,26,38,39.830000,40.470000,1907037.548300,240118574.565000,7108536095.639999,1.343461,2,-0.047032,0,-0.002778,0,0.020624,1,15.395074,4,-1.155173,0,-2.704646,0,1.606829,1,0.292320,1,37.837838,0,0,0,0.474600,0,28.000000,0,47.327653,0,56.123800,2,3.837613,1,1.883003,0,240118574.565000,4,1907037.548300,3,19,25.000000,9,18.750000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,40.400000,40.500000,39.070000,40.040000,0.247525,-3.292079,-0.891089,2024-05-15T09:32:00-04:00,0.247525,-1.732673,false,,0.000000,,,,,,
2024-05-15,AAL,BBG005P7Q907,false,38,68,15.190000,15.300000,2343991.018367,457081711.202500,9927280954.500000,0.436626,0,-0.023580,0,-0.005452,0,0.004052,0,19.192361,4,1.910031,3,1.639145,3,0.724161,0,-0.017642,0,41.791045,0,1,1,0.429913,0,33.221477,0,44.603762,0,53.471533,1,3.148265,1,1.377880,0,457081711.202500,4,2343991.018367,3,20,26.315789,11,22.916667,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,15.200000,15.250000,14.910100,14.940000,0.328947,-1.907237,-1.710526,2024-05-15T09:32:00-04:00,0.328947,-0.690789,false,,0.000000,,,,,,
2024-05-15,AAOI,BBG001SG47G4,true,15,15,11.160000,11.420000,260385.343333,24833658.618000,422762919.120000,1.104550,1,,,,,,,,,,,,,2.329749,2,0.869187,2,57.142857,1,0,0,0.442690,0,,,,,,,8.710829,3,3.763441,1,24833658.618000,2,260385.343333,1,13,17.105263,6,12.500000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,11.400000,11.480000,10.740000,11.010000,0.701754,-5.789474,-3.421053,2024-05-15T09:30:00-04:00,0.701754,-2.719298,false,,0.000000,,,,,,
2024-05-15,ABR,BBG001SJP3G4,true,22,53,15.100000,15.330000,841800.275467,71346090.115500,2846374794.200000,1.725537,3,,,,,0.062634,3,,,,,2.839992,4,1.523179,1,1.222037,3,38.461538,0,1,1,1.058579,1,,,,,61.309524,2,4.014191,2,3.774834,1,71346090.115500,4,841800.275467,2,27,35.526316,16,33.333333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,15.210000,15.280000,14.420000,14.665000,0.460224,-5.193951,-3.583169,2024-05-15T09:30:00-04:00,0.460224,-2.498356,false,,0.000000,,,,,,
2024-05-15,ACB,BBG001SV77D1,true,24,38,7.000000,7.150000,369526.790333,57931502.275250,3325350000.000000,0.563816,0,0.041971,2,,,0.009213,0,5.917578,4,,,2.166313,4,2.142857,2,0.501008,2,29.729730,0,2,2,0.207940,0,85.611511,4,,,58.638563,2,13.188367,4,2.428571,0,57931502.275250,4,369526.790333,1,31,40.789474,16,33.333333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,7.100000,7.229400,6.820000,7.130000,1.822535,-3.943662,0.422535,2024-05-15T09:31:00-04:00,1.822535,-1.836620,false,,0.000000,,,,,,
2024-05-15,ACHR,BBG00XRTC929,true,23,39,4.000000,4.080000,195815.996767,15752495.499500,1203110828.000000,1.158202,1,0.032867,2,0.003741,0,0.001985,0,4.587076,4,6.847241,4,0.522459,2,2.000000,2,0.495651,1,34.210526,0,3,3,0.457130,0,66.666667,3,50.000000,1,66.666667,3,5.584286,2,2.500000,0,15752495.499500,2,195815.996767,0,30,39.473684,19,39.583333,alpha_v1.1_19m,39.583333,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.060000,4.090000,3.800000,3.890000,0.738916,-6.403941,-4.187192,2024-05-15T09:33:00-04:00,0.738916,-4.310345,false,,0.000000,,,,,,
2024-05-15,ACIU,0001651625,true,20,82,3.580000,3.400000,244035.021833,6384810.435000,353709037.060000,0.135601,0,-0.001493,0,-0.003600,0,0.002320,0,18.354020,4,3.179201,4,1.695405,3,-5.027933,0,-0.114255,0,30.864198,0,1,1,0.736061,0,50.000000,1,50.000000,1,50.000000,1,6.715283,2,5.307263,1,6384810.435000,1,244035.021833,0,19,25.000000,12,25.000000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.580000,3.710000,3.390000,3.500000,3.631285,-5.307263,-2.234637,2024-05-15T09:40:00-04:00,3.631285,-2.500000,false,,0.000000,,,,,,
2024-05-15,ACMR,BBG00HPSG942,true,17,21,23.160000,23.650000,298389.581733,34388177.034000,1403676532.200000,1.095496,1,-0.048197,0,0.012519,0,,,-20.353480,0,-13.449044,0,,,2.115717,2,0.801341,2,65.000000,2,0,0,0.559384,0,33.333333,0,56.026901,2,,,7.393628,3,3.670121,1,34388177.034000,3,298389.581733,1,17,22.368421,7,14.583333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,23.420000,23.920000,22.450000,23.870000,2.134927,-4.141759,1.921435,2024-05-15T15:51:00-04:00,0.401793,-2.775406,false,,0.000000,,,,,,
2024-05-15,AFRM,BBG00Y7BP8Z0,false,45,66,33.440000,34.690000,6132137.342800,224786568.221750,10089970714.559999,1.623249,3,0.077956,4,-0.021480,0,0.042792,2,-5.225088,0,-3.953255,0,-1.409556,0,3.738038,2,0.812019,2,43.076923,0,0,0,0.742601,0,80.009234,4,48.076500,0,60.021054,2,7.655502,3,4.934211,1,224786568.221750,4,6132137.342800,4,31,40.789474,13,27.083333,alpha_v1.1_19m,,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,34.510000,34.800000,32.170200,32.310000,0.840336,-6.780064,-6.374964,2024-05-15T09:33:00-04:00,0.840336,-3.940887,false,,0.000000,,,,,,
2024-05-15,AG,BBG001SGV444,false,42,67,7.280000,7.468400,1242807.380700,55333236.146000,2088932860.560000,2.213643,4,0.041838,2,0.007865,0,0.072580,3,5.541891,4,-0.494129,0,-0.359545,0,2.587912,2,1.634657,3,43.939394,0,1,1,1.018522,1,57.470817,2,56.448763,2,59.992679,2,5.094290,2,5.082418,1,55333236.146000,4,1242807.380700,3,36,47.368421,20,41.666667,alpha_v1.1_19m,27.083333,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,7.440000,7.580000,7.155000,7.450000,1.881720,-3.830645,0.134409,2024-05-15T11:29:00-04:00,0.268817,-3.232527,false,,0.000000,,,,,,
