orb_version,trading_date,variant,cohort,net_realized_return_pct,gross_realized_return_pct,equity_index
orb_v1.0,2024-03-14,cash,long_only,-2.61153046997143,-1.9949690571428587,0.9738846953002857
orb_v1.0,2024-03-14,cash,long_plus_short,-2.61153046997143,-1.9949690571428587,0.9738846953002857
orb_v1.0,2024-03-14,paper,long_only,-8.43360084445715,-6.2567470857142915,0.9156639915554285
orb_v1.0,2024-03-14,paper,long_plus_short,-18.914517715914304,-13.261202657142872,0.810854822840857
