trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct
2024-04-18,AA,BBG00B3T3HF1,true,29,66,35.550000,36.300000,4234126.310000,230383826.685000,6344676329.400000,2.409545,4,-0.060741,0,-0.008323,0,0.003723,0,0.268472,1,2.290365,4,1.682691,3,2.109705,2,-0.129111,0,40.000000,0,1,1,0.550262,0,34.285714,0,49.342105,0,48.780488,0,4.460458,2,2.222222,0,230383826.685000,4,4234126.310000,4,25,32.894737,15,31.250000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,35.510000,36.400000,33.840000,35.480000,2.506336,-4.702901,-0.084483,2024-04-18T09:31:00-04:00,2.506336,-2.478175,false,,0.000000,,,,,,
2024-04-18,AAL,BBG005P7Q907,false,49,99,13.890000,14.030000,3513751.865133,439918529.207500,9077678239.500000,1.303735,2,0.030764,2,0.015596,1,0.018258,1,18.873932,4,9.429627,4,4.250240,4,1.007919,1,0.872203,2,43.877551,0,3,3,0.849393,0,68.750000,3,64.705882,3,62.940796,3,3.746015,1,2.519798,0,439918529.207500,4,3513751.865133,4,42,55.263158,24,50.000000,alpha_v1.1_19m,43.750000,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,14.040000,14.340000,13.960000,14.020000,2.136752,-0.569801,-0.142450,2024-04-18T12:28:00-04:00,1.994302,1.175214,false,,0.000000,,,,,,
2024-04-18,ACB,BBG001SV77D1,true,13,26,5.790000,5.690000,143120.405900,90892074.137250,2750539500.000000,0.100544,0,-0.053878,0,-0.035181,0,,,-12.997985,0,-2.702955,0,,,-1.727116,0,-0.214572,0,28.000000,0,0,0,0.228799,0,42.857143,0,42.857143,0,,,20.008636,4,3.972366,1,90892074.137250,4,143120.405900,0,9,11.842105,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,true,5,5.700000,6.670000,5.670000,6.535000,17.017544,-0.526316,14.649123,2024-04-18T15:27:00-04:00,5.087719,4.210526,false,,0.000000,,,,,,
2024-04-18,AFRM,BBG00Y7BP8Z0,true,10,22,30.870000,31.150000,477076.409733,181695119.991500,9314515429.380001,0.207143,0,,,,,,,,,,,,,0.907029,0,0.094972,0,42.857143,0,0,0,0.449133,0,,,,,,,5.796705,2,2.332362,0,181695119.991500,4,477076.409733,1,7,9.210526,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,31.000000,32.380000,30.420000,31.150000,4.451613,-1.870968,0.483871,2024-04-18T12:28:00-04:00,0.870968,-0.419355,false,,0.000000,,,,,,
2024-04-18,AG,BBG001SGV444,true,28,52,6.840000,6.960000,675637.252367,88421200.393500,1962678676.680000,0.661846,0,-0.012339,0,0.010592,0,0.004477,0,4.259288,4,0.123960,0,-2.730921,0,1.754386,1,0.092385,0,37.254902,0,1,1,0.281955,0,33.333333,0,50.000000,1,46.666667,0,8.258354,3,1.900585,0,88421200.393500,4,675637.252367,2,16,21.052632,6,12.500000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,6.930000,7.090000,6.740000,6.780000,2.308802,-2.741703,-2.164502,2024-04-18T09:33:00-04:00,2.308802,-1.226551,false,,0.000000,,,,,,
2024-04-18,AGNC,BBG001T074G2,true,29,61,9.040000,9.110000,926435.766533,98505052.643000,6066796965.360000,0.893023,0,0.005924,0,-0.000648,0,-0.002115,0,-13.171930,0,-4.431620,0,2.035501,4,0.774336,0,0.010447,0,30.000000,0,0,0,0.461759,0,60.000000,2,50.000000,1,46.733333,0,1.951723,0,0.774336,0,98505052.643000,4,926435.766533,2,13,17.105263,4,8.333333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,9.040000,9.120000,9.010000,9.070000,0.884956,-0.331858,0.331858,2024-04-18T11:20:00-04:00,0.398230,0.111726,false,,0.000000,,,,,,
2024-04-18,AI,BBG00Y6G6Y84,false,31,53,20.600000,20.760000,1194740.750667,114788119.099000,2434956338.400000,0.746380,0,0.043981,4,0.028578,4,0.003929,0,-5.619470,0,-7.593608,0,-1.752385,0,0.776699,0,0.227397,0,44.230769,0,0,0,0.575494,0,69.565217,3,64.000000,3,50.476190,1,4.692441,2,2.135922,0,114788119.099000,4,1194740.750667,3,24,31.578947,8,16.666667,alpha_v1.1_19m,18.750000,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,20.580000,21.400000,20.450000,20.870000,3.984451,-0.631681,1.409135,2024-04-18T11:17:00-04:00,0.534500,0.291545,false,,0.000000,,,,,,
2024-04-18,ALK,BBG001S5NLG6,true,24,36,42.720000,44.660000,1753472.449200,99798126.025500,5470427449.440000,8.850132,4,0.054767,3,0.038837,2,0.021021,1,8.040479,4,1.197565,3,-0.758355,0,4.541199,3,1.651170,3,62.857143,2,2,2,1.578847,3,88.386148,4,91.136874,4,68.255188,3,3.215339,1,4.470974,1,99798126.025500,4,1753472.449200,3,50,65.789474,30,62.500000,alpha_v1.1_19m,43.750000,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,44.120000,45.760000,43.240000,44.445000,3.717135,-1.994560,0.736627,2024-04-18T11:29:00-04:00,1.654578,1.541251,false,,0.000000,,,,,,
2024-04-18,ALLY,BBG001S5RLN4,true,16,27,36.270000,37.700000,421970.310000,123718957.432500,10940134426.650002,2.077520,4,,,,,,,,,,,,,3.942652,2,1.975848,3,42.307692,0,0,0,1.902664,3,,,,,,,3.153925,1,5.100634,1,123718957.432500,4,421970.310000,1,19,25.000000,12,25.000000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,37.490000,39.480000,37.400000,38.710000,5.308082,-0.240064,3.254201,2024-04-18T11:25:00-04:00,5.121366,4.907975,false,,0.000000,,,,,,
2024-04-18,ALT,BBG001SNS461,true,13,19,7.040000,7.000000,157674.715800,32682633.718750,378251251.840000,0.143414,0,,,,,,,,,,,,,-0.568182,0,-0.341663,0,33.333333,0,0,0,0.186366,0,,,,,,,10.437804,4,1.562500,0,32682633.718750,3,157674.715800,0,7,9.210526,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,6.970000,7.260000,6.850000,6.880000,4.160689,-1.721664,-1.291248,2024-04-18T11:03:00-04:00,2.582496,0.573888,false,,0.000000,,,,,,
