trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct
2024-03-13,AAL,BBG005P7Q907,false,30,59,13.960000,13.910000,1569087.480333,456250397.324500,9123426078.000000,0.533328,0,0.005586,0,0.003372,0,-0.006579,0,3.815837,4,-2.098324,0,-0.301292,0,-0.358166,0,-0.254283,0,36.206897,0,1,1,0.339469,0,53.333333,1,50.000000,1,44.281602,0,3.330025,1,0.931232,0,456250397.324500,4,1569087.480333,3,15,19.736842,5,10.416667,alpha_v1.1_19m,14.583333,false,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,13.920000,14.180000,13.860000,13.995000,1.867816,-0.431034,0.538793,2024-03-13T12:15:00-04:00,1.077586,0.545977,false,,0.000000,,,,,,
2024-03-13,ACHR,BBG00XRTC929,true,29,71,5.100000,5.140000,412245.492700,33121944.465500,1510661855.700000,1.200362,1,-0.027741,0,-0.003385,0,-0.004294,0,-7.132906,0,-1.789925,0,-2.068235,0,0.784314,0,-0.744860,0,28.571429,0,0,0,0.470045,0,25.510204,0,45.471014,0,47.665733,0,6.309664,2,2.745098,0,33121944.465500,3,412245.492700,1,7,9.210526,1,2.083333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,5.110000,5.550000,5.050000,5.140000,8.610568,-1.174168,0.587084,2024-03-13T10:42:00-04:00,5.088063,4.794521,false,,0.000000,,,,,,
2024-03-13,ACMR,BBG00HPSG942,true,13,23,29.350000,29.250000,275561.654800,71914285.930500,1761660844.600000,0.265465,0,,,,,,,,,,,,,-0.340716,0,-1.028683,0,36.363636,0,0,0,0.483442,0,,,,,,,9.648698,3,3.611584,1,71914285.930500,4,275561.654800,1,9,11.842105,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,29.040000,29.690000,28.520000,28.750000,2.238292,-1.790634,-0.998623,2024-03-13T09:37:00-04:00,2.238292,0.309917,false,,0.000000,,,,,,
2024-03-13,AFRM,BBG00Y7BP8Z0,true,20,32,37.520000,37.200000,1686552.370333,300632783.574500,11319916820.800001,0.334933,0,0.014569,0,0.007770,0,-0.009926,0,10.823029,4,0.724442,2,-0.991755,0,-0.852878,0,-0.069323,0,32.258065,0,2,2,0.337253,0,76.470588,4,50.000000,1,41.258741,0,5.396417,2,1.679104,0,300632783.574500,4,1686552.370333,3,22,28.947368,8,16.666667,alpha_v1.1_19m,22.916667,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,37.310000,40.320000,37.300000,38.790000,8.067542,-0.026802,3.966765,2024-03-13T10:46:00-04:00,3.671938,3.403913,false,,0.000000,,,,,,
2024-03-13,AGNC,BBG001T074G2,true,13,22,9.840000,9.840000,192926.330400,102997577.354000,6376320000.000000,0.179067,0,,,,,,,,,,,,,0.000000,0,0.028897,0,38.095238,0,0,0,0.676412,0,,,,,,,1.462616,0,1.016260,0,102997577.354000,4,192926.330400,0,4,5.263158,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,9.860000,9.895000,9.810000,9.850000,0.354970,-0.507099,-0.101420,2024-03-13T09:31:00-04:00,0.354970,-0.038540,false,,0.000000,,,,,,
2024-03-13,AI,BBG00Y6G6Y84,true,26,54,30.680000,30.600000,1869747.242467,378802424.983000,3626430119.520000,0.188938,0,,,0.011286,0,-0.014074,0,,,-2.403619,0,-0.844801,0,-0.260756,0,-0.248517,0,43.396226,0,0,0,0.307365,0,,,54.297994,1,44.089835,0,8.310463,3,1.890482,0,378802424.983000,4,1869747.242467,3,11,14.473684,0,0.000000,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,30.400000,30.930000,30.140000,30.370000,1.743421,-0.855263,-0.098684,2024-03-13T13:04:00-04:00,1.710526,0.032895,false,,0.000000,,,,,,
2024-03-13,ALT,BBG001SNS461,true,17,34,10.870000,10.970000,402168.993567,70518783.979500,572701450.620000,0.200115,0,,,,,,,,,,,,,0.919963,0,0.374237,1,36.363636,0,0,0,0.266098,0,,,,,,,12.928834,4,2.851886,0,70518783.979500,4,402168.993567,1,10,13.157895,1,2.083333,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,10.900000,11.500000,10.640000,10.920000,5.504587,-2.385321,0.183486,2024-03-13T09:49:00-04:00,5.504587,3.119266,false,,0.000000,,,,,,
2024-03-13,AMC,BBG001SZYYL4,true,29,58,4.340000,4.320000,1013196.596633,63887534.241000,860868937.320000,0.834695,0,-0.014465,0,0.010173,0,-0.006242,0,-21.549288,0,1.646566,3,2.507943,4,-0.460829,0,-0.434154,0,35.087719,0,1,1,0.959731,0,33.333333,0,54.553734,1,44.967451,0,7.948321,3,6.912442,2,63887534.241000,4,1013196.596633,3,21,27.631579,8,16.666667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,4.320000,4.449900,4.300000,4.360000,3.006944,-0.462963,0.925926,2024-03-13T09:32:00-04:00,3.006944,1.504630,false,,0.000000,,,,,,
2024-03-13,APLD,BBG001SK4K76,true,17,23,4.300000,4.349300,77990.997767,13551408.477000,457091053.500000,0.763444,0,,,,,,,,,,,,,1.146512,1,0.452543,1,27.272727,0,0,0,0.336560,0,,,,,,,7.823754,3,2.558140,0,13551408.477000,2,77990.997767,0,7,9.210526,2,4.166667,alpha_v1.1_19m,,false,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.360000,4.760000,4.330100,4.610000,9.174312,-0.685780,5.733945,2024-03-13T10:24:00-04:00,4.355505,3.672018,false,,0.000000,,,,,,
2024-03-13,ARCO,0001508478,true,14,29,11.950000,11.899900,409902.671467,10084487.597500,2517326879.550000,487.660167,4,,,,,,,,,,,,,-0.419247,0,1.649276,3,42.857143,0,0,0,2.764338,4,,,,,,,2.564256,1,7.112971,2,10084487.597500,2,409902.671467,1,17,22.368421,11,22.916667,alpha_v1.1_19m,,false,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,11.350000,11.920000,10.750000,11.890000,5.022026,-5.286344,4.757709,2024-03-13T15:59:00-04:00,3.436123,-2.378855,false,,0.000000,,,,,,
