orb_version,trading_date,rank,ticker,stable_security_id,relative_volume_open,baseline_sessions_used,direction,selected,selection_status,outside_scout_band,scout_scorable,scout_selected,top_10_mover,opening_volume,opening_volume_baseline,average_daily_volume_14,atr_14_usd,first_candle_open,first_candle_high,first_candle_low,first_candle_close,signal_triggered,paper_long_only_status,paper_long_only_trade_executed,paper_long_only_entry_timestamp,paper_long_only_entry_price,paper_long_only_exit_timestamp,paper_long_only_exit_price,paper_long_only_exit_reason,paper_long_only_position_size_shares,paper_long_only_r_multiple,paper_long_only_mfe_pct,paper_long_only_mae_pct,paper_long_only_gross_realized_return_pct,paper_long_only_gross_realized_pnl_usd,paper_long_only_net_realized_return_pct,paper_long_only_net_realized_pnl_usd,paper_long_short_status,paper_long_short_trade_executed,paper_long_short_entry_timestamp,paper_long_short_entry_price,paper_long_short_exit_timestamp,paper_long_short_exit_price,paper_long_short_exit_reason,paper_long_short_position_size_shares,paper_long_short_r_multiple,paper_long_short_mfe_pct,paper_long_short_mae_pct,paper_long_short_gross_realized_return_pct,paper_long_short_gross_realized_pnl_usd,paper_long_short_net_realized_return_pct,paper_long_short_net_realized_pnl_usd,cash_long_only_status,cash_long_only_trade_executed,cash_long_only_entry_timestamp,cash_long_only_entry_price,cash_long_only_exit_timestamp,cash_long_only_exit_price,cash_long_only_exit_reason,cash_long_only_position_size_shares,cash_long_only_r_multiple,cash_long_only_mfe_pct,cash_long_only_mae_pct,cash_long_only_gross_realized_return_pct,cash_long_only_gross_realized_pnl_usd,cash_long_only_net_realized_return_pct,cash_long_only_net_realized_pnl_usd
orb_v1.0,2024-09-13,1,GEHC,BBG01BFR8YW0,37.61939082635861,14,LONG,True,SELECTED,True,False,False,False,1058830.0,28145.85714285714,1761630.7142857143,1.776928571428568,86.61,87.15,86.4,86.955,False,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,
orb_v1.0,2024-09-13,2,ADBE,BBG001S5NCQ5,15.56830744987889,14,LONG,True,SELECTED,True,False,False,False,1064185.0,68355.85714285714,2171514.6428571427,13.64890000000001,532.565,537.3242,528.0961,533.295,True,TRIGGERED,True,2024-09-13T15:25:00-04:00,537.3242,2024-09-13T15:59:00-04:00,536.8,SESSION_END,18,-0.3840602539399248,0.5482351250883477,-0.1459454087495149,-0.09755748950076404,-9.435600000001159,-0.2775103373345299,-26.84034360000116,TRIGGERED,True,2024-09-13T15:25:00-04:00,537.3242,2024-09-13T15:59:00-04:00,536.8,SESSION_END,18,-0.3840602539399248,0.5482351250883477,-0.1459454087495149,-0.09755748950076404,-9.435600000001159,-0.2775103373345299,-26.84034360000116,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-09-13,3,ORCL,BBG001S5SJG6,9.403299379684325,14,SHORT,True,SELECTED,True,False,False,False,2096475.0,222951.0,10449324.714285715,4.3811285714285715,173.7,173.935,171.36,171.9,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-09-13T09:35:00-04:00,171.36,2024-09-13T09:35:00-04:00,171.86,STOP,57,-1.1412584493884483,0.3326330532213011,-0.42600373482725823,-0.2917833800186741,-28.5,-0.49217203548085897,-48.073002,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-09-13,4,VSAT,BBG001S98NF2,7.683067528090481,14,SHORT,True,SELECTED,False,False,False,False,207771.0,27042.714285714286,1432346.357142857,0.9645142857142855,14.13,14.15,13.001,13.05,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-09-13,5,PCT,BBG00YRJF230,7.660589973290992,14,LONG,True,SELECTED,False,False,False,False,497627.0,64959.357142857145,2376073.785714286,0.5700357142857142,8.18,8.45,8.0388,8.365,True,TRIGGERED,True,2024-09-13T09:35:00-04:00,8.45,2024-09-13T09:35:00-04:00,8.37,STOP,438,-1.4034208382933413,0.7100591715976323,-1.0650887573964485,-0.9467455621301784,-35.040000000000035,-1.545869822485208,-57.214188000000036,LEVERAGE_CAP_EXCEEDED,False,,,,,,,,,,,,,,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-09-13,6,ENVX,BBG00YC538B7,6.9475357744409365,14,SHORT,True,SELECTED,False,True,False,False,934849.0,134558.35714285713,4851896.142857143,0.6423142857142856,10.09,10.19,9.552,9.87,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-09-13T11:38:00-04:00,9.552,2024-09-13T11:41:00-04:00,9.616231428571428,STOP,389,-0.9999999999999989,0.12562814070352235,-0.711892797319929,-0.6724395788466133,-24.986025714285685,-1.2761947535295517,-47.41992579142854,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-09-13,7,PLCE,BBG001SB8708,5.95273793419138,14,LONG,True,SELECTED,True,False,False,False,665079.0,111726.57142857143,6591198.428571428,0.9497285714285713,11.63,13.47,11.51,13.17,True,TRIGGERED,True,2024-09-13T11:00:00-04:00,13.47,2024-09-13T11:00:00-04:00,13.375027142857144,STOP,263,-0.9999999999999936,0.9651076466221209,-0.965107646622132,-0.7050694665393952,-24.977861428571266,-1.0650327097253107,-37.729955277999835,TRIGGERED,True,2024-09-13T11:00:00-04:00,13.47,2024-09-13T11:00:00-04:00,13.375027142857144,STOP,263,-0.9999999999999936,0.9651076466221209,-0.965107646622132,-0.7050694665393952,-24.977861428571266,-1.0650327097253107,-37.729955277999835,CASH_EXHAUSTED,False,,,,,,,,,,,,,
orb_v1.0,2024-09-13,8,UBER,BBG002B04MW4,5.82873434921206,14,SHORT,True,SELECTED,True,False,False,False,2138414.0,366874.5,11738707.785714285,2.0618142857142865,72.4,72.59,71.05,71.935,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-09-13T11:30:00-04:00,71.05,2024-09-13T11:31:00-04:00,71.25618142857142,STOP,121,-0.9999999999999886,0.15482054890921806,-0.2955665024630654,-0.29019201769377384,-24.94795285714258,-0.49071584799436696,-42.18708680999973,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-09-13,9,CNP,BBG001SB10S0,5.753962160122781,14,SHORT,True,SELECTED,True,False,False,False,465154.0,80840.64285714286,6199017.142857143,0.5066071428571427,27.71,27.72,26.32,27.46,False,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,NOT_TRIGGERED,False,,,,,NOT_TRIGGERED,,,,,0.0,,,,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
orb_v1.0,2024-09-13,10,OBLG,BBG001SB02Q9,5.617851176756676,14,SHORT,True,SELECTED,True,False,False,False,189767.0,33779.28571428572,3300958.0,1.0105,6.01,6.26,5.3,5.3,True,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,,TRIGGERED,True,2024-09-13T09:39:00-04:00,5.25,2024-09-13T09:39:00-04:00,5.35105,STOP,247,-0.9999999999999987,0.9409523809523873,-4.761904761904762,-1.924761904761902,-24.959349999999965,-2.5336980952380923,-32.85573004999996,SHORT_NOT_ALLOWED,False,,,,,,,,,,,,,
