trading_date,ticker,stable_security_id,premarket_real_bars_60m,scorable,open_0930,close,day_mfe_pct,close_vs_open_pct,top_10_mover,realized_return_pct,cost_model_id,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-07-25,AA,BBG00B3T3HF1,7,false,32.720000,32.890000,2.513142,0.519560,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,AAL,BBG005P7Q907,60,true,9.920000,10.590000,9.879032,6.754032,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,AAN,BBG00WCNDDH4,0,false,9.950000,9.940000,0.100503,-0.100503,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,AAOI,BBG001SG47G4,2,false,8.900000,8.610000,1.573034,-3.258427,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,AAON,BBG001S6CZK0,0,false,84.980000,85.410000,1.447399,0.506001,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,AAP,BBG001SD2SB2,0,false,58.840000,60.170000,4.418763,2.260367,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,AAT,BBG001TCBJS5,0,false,24.420000,24.610000,1.924652,0.778051,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,AB,BBG001S5N9S0,1,false,34.100000,34.440000,2.434018,0.997067,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,ABCB,BBG001S80PX7,0,false,59.650000,60.850000,4.157586,2.011735,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,ABCL,BBG00LLW2MH0,1,false,3.010000,3.100000,6.312292,2.990033,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,ABG,BBG001S9B5H5,0,false,245.480000,249.410000,3.124491,1.600945,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,ABL,BBG00VY1KBC1,0,false,10.650000,10.070000,2.723005,-5.446009,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,ABM,BBG001S5N9B8,0,false,54.670000,54.605000,2.469362,-0.118895,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,ABR,BBG001SJP3G4,3,false,13.060000,13.030000,1.990812,-0.229709,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
2024-07-25,ABSI,BBG011N54DC3,2,false,4.220000,4.381000,6.635071,3.815166,false,0.000000,execution_costs_v1.0,0.000000,0.000000,,,,
